statement,label,extracted_statement_ids,extracted_statement_texts
(6 - 22) + 37 = 16,False,"[128000, 128011, 7, 21, 482, 220, 1313, 8, 489, 220, 1806, 284, 220, 845, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 - 22) + 37 = 16<｜Assistant｜><think>
"
(32 + 15) - 47 = -5,False,"[128000, 128011, 7, 843, 489, 220, 868, 8, 482, 220, 2618, 284, 482, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 + 15) - 47 = -5<｜Assistant｜><think>
"
(18 * 11) * 50 = 9898,False,"[128000, 128011, 7, 972, 353, 220, 806, 8, 353, 220, 1135, 284, 220, 25350, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 * 11) * 50 = 9898<｜Assistant｜><think>
"
(38 * 24) + 1 = 908,False,"[128000, 128011, 7, 1987, 353, 220, 1187, 8, 489, 220, 16, 284, 220, 23629, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 * 24) + 1 = 908<｜Assistant｜><think>
"
(41 * 11) * 22 = 9926,False,"[128000, 128011, 7, 3174, 353, 220, 806, 8, 353, 220, 1313, 284, 220, 22992, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(41 * 11) * 22 = 9926<｜Assistant｜><think>
"
(22 * 29) - 42 = 596,True,"[128000, 128011, 7, 1313, 353, 220, 1682, 8, 482, 220, 2983, 284, 220, 24515, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 * 29) - 42 = 596<｜Assistant｜><think>
"
(44 * 5) + 13 = 233,True,"[128000, 128011, 7, 2096, 353, 220, 20, 8, 489, 220, 1032, 284, 220, 12994, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(44 * 5) + 13 = 233<｜Assistant｜><think>
"
(42 * 33) + 13 = 1399,True,"[128000, 128011, 7, 2983, 353, 220, 1644, 8, 489, 220, 1032, 284, 220, 10125, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(42 * 33) + 13 = 1399<｜Assistant｜><think>
"
(41 + 47) * 1 = 86,False,"[128000, 128011, 7, 3174, 489, 220, 2618, 8, 353, 220, 16, 284, 220, 4218, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(41 + 47) * 1 = 86<｜Assistant｜><think>
"
(20 - 4) * 41 = 656,True,"[128000, 128011, 7, 508, 482, 220, 19, 8, 353, 220, 3174, 284, 220, 20744, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 - 4) * 41 = 656<｜Assistant｜><think>
"
(16 * 24) * 34 = 13056,True,"[128000, 128011, 7, 845, 353, 220, 1187, 8, 353, 220, 1958, 284, 220, 5894, 3487, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(16 * 24) * 34 = 13056<｜Assistant｜><think>
"
(34 - 39) - 35 = -40,True,"[128000, 128011, 7, 1958, 482, 220, 2137, 8, 482, 220, 1758, 284, 482, 1272, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 - 39) - 35 = -40<｜Assistant｜><think>
"
(31 - 2) * 38 = 1102,True,"[128000, 128011, 7, 2148, 482, 220, 17, 8, 353, 220, 1987, 284, 220, 5120, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 - 2) * 38 = 1102<｜Assistant｜><think>
"
(9 - 44) - 27 = -64,False,"[128000, 128011, 7, 24, 482, 220, 2096, 8, 482, 220, 1544, 284, 482, 1227, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 - 44) - 27 = -64<｜Assistant｜><think>
"
(31 * 41) * 2 = 2542,True,"[128000, 128011, 7, 2148, 353, 220, 3174, 8, 353, 220, 17, 284, 220, 12375, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 * 41) * 2 = 2542<｜Assistant｜><think>
"
(6 + 35) + 8 = 46,False,"[128000, 128011, 7, 21, 489, 220, 1758, 8, 489, 220, 23, 284, 220, 2790, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 + 35) + 8 = 46<｜Assistant｜><think>
"
(29 - 45) * 38 = -610,False,"[128000, 128011, 7, 1682, 482, 220, 1774, 8, 353, 220, 1987, 284, 482, 17608, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 - 45) * 38 = -610<｜Assistant｜><think>
"
(1 - 32) - 40 = -75,False,"[128000, 128011, 7, 16, 482, 220, 843, 8, 482, 220, 1272, 284, 482, 2075, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 32) - 40 = -75<｜Assistant｜><think>
"
(30 * 44) + 40 = 1360,True,"[128000, 128011, 7, 966, 353, 220, 2096, 8, 489, 220, 1272, 284, 220, 9795, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 * 44) + 40 = 1360<｜Assistant｜><think>
"
(20 + 31) - 16 = 37,False,"[128000, 128011, 7, 508, 489, 220, 2148, 8, 482, 220, 845, 284, 220, 1806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 + 31) - 16 = 37<｜Assistant｜><think>
"
(21 + 47) * 35 = 2381,False,"[128000, 128011, 7, 1691, 489, 220, 2618, 8, 353, 220, 1758, 284, 220, 13895, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 47) * 35 = 2381<｜Assistant｜><think>
"
(24 * 42) * 21 = 21165,False,"[128000, 128011, 7, 1187, 353, 220, 2983, 8, 353, 220, 1691, 284, 220, 11483, 2397, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 * 42) * 21 = 21165<｜Assistant｜><think>
"
(25 * 32) / 50 = 16,True,"[128000, 128011, 7, 914, 353, 220, 843, 8, 611, 220, 1135, 284, 220, 845, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 32) / 50 = 16<｜Assistant｜><think>
"
(34 + 17) - 16 = 31,False,"[128000, 128011, 7, 1958, 489, 220, 1114, 8, 482, 220, 845, 284, 220, 2148, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 + 17) - 16 = 31<｜Assistant｜><think>
"
(22 + 29) / 3 = 17,True,"[128000, 128011, 7, 1313, 489, 220, 1682, 8, 611, 220, 18, 284, 220, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 29) / 3 = 17<｜Assistant｜><think>
"
(9 * 44) * 41 = 16232,False,"[128000, 128011, 7, 24, 353, 220, 2096, 8, 353, 220, 3174, 284, 220, 10674, 843, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 * 44) * 41 = 16232<｜Assistant｜><think>
"
(48 * 22) * 30 = 31680,True,"[128000, 128011, 7, 2166, 353, 220, 1313, 8, 353, 220, 966, 284, 220, 15340, 1490, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(48 * 22) * 30 = 31680<｜Assistant｜><think>
"
(41 * 17) / 1 = 695,False,"[128000, 128011, 7, 3174, 353, 220, 1114, 8, 611, 220, 16, 284, 220, 24394, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(41 * 17) / 1 = 695<｜Assistant｜><think>
"
(9 + 16) - 25 = 2,False,"[128000, 128011, 7, 24, 489, 220, 845, 8, 482, 220, 914, 284, 220, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 + 16) - 25 = 2<｜Assistant｜><think>
"
(47 + 47) - 18 = 77,False,"[128000, 128011, 7, 2618, 489, 220, 2618, 8, 482, 220, 972, 284, 220, 2813, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 + 47) - 18 = 77<｜Assistant｜><think>
"
(22 + 4) - 43 = -17,True,"[128000, 128011, 7, 1313, 489, 220, 19, 8, 482, 220, 3391, 284, 482, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 4) - 43 = -17<｜Assistant｜><think>
"
(10 - 41) - 4 = -34,False,"[128000, 128011, 7, 605, 482, 220, 3174, 8, 482, 220, 19, 284, 482, 1958, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 - 41) - 4 = -34<｜Assistant｜><think>
"
(47 + 47) - 18 = 76,True,"[128000, 128011, 7, 2618, 489, 220, 2618, 8, 482, 220, 972, 284, 220, 4767, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 + 47) - 18 = 76<｜Assistant｜><think>
"
(45 * 23) + 27 = 1062,True,"[128000, 128011, 7, 1774, 353, 220, 1419, 8, 489, 220, 1544, 284, 220, 7461, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 * 23) + 27 = 1062<｜Assistant｜><think>
"
(4 - 41) - 47 = -83,False,"[128000, 128011, 7, 19, 482, 220, 3174, 8, 482, 220, 2618, 284, 482, 6069, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 - 41) - 47 = -83<｜Assistant｜><think>
"
(18 - 30) + 39 = 27,True,"[128000, 128011, 7, 972, 482, 220, 966, 8, 489, 220, 2137, 284, 220, 1544, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 - 30) + 39 = 27<｜Assistant｜><think>
"
(38 + 35) + 43 = 120,False,"[128000, 128011, 7, 1987, 489, 220, 1758, 8, 489, 220, 3391, 284, 220, 4364, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 + 35) + 43 = 120<｜Assistant｜><think>
"
(26 * 37) - 8 = 956,False,"[128000, 128011, 7, 1627, 353, 220, 1806, 8, 482, 220, 23, 284, 220, 26067, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 * 37) - 8 = 956<｜Assistant｜><think>
"
(25 * 49) * 6 = 7349,False,"[128000, 128011, 7, 914, 353, 220, 2491, 8, 353, 220, 21, 284, 220, 24438, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 49) * 6 = 7349<｜Assistant｜><think>
"
(45 * 29) + 25 = 1328,False,"[128000, 128011, 7, 1774, 353, 220, 1682, 8, 489, 220, 914, 284, 220, 9413, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 * 29) + 25 = 1328<｜Assistant｜><think>
"
(23 + 7) + 26 = 61,False,"[128000, 128011, 7, 1419, 489, 220, 22, 8, 489, 220, 1627, 284, 220, 5547, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(23 + 7) + 26 = 61<｜Assistant｜><think>
"
(49 + 33) * 23 = 1888,False,"[128000, 128011, 7, 2491, 489, 220, 1644, 8, 353, 220, 1419, 284, 220, 9367, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 + 33) * 23 = 1888<｜Assistant｜><think>
"
(16 * 9) - 3 = 144,False,"[128000, 128011, 7, 845, 353, 220, 24, 8, 482, 220, 18, 284, 220, 8929, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(16 * 9) - 3 = 144<｜Assistant｜><think>
"
(12 + 27) + 1 = 40,True,"[128000, 128011, 7, 717, 489, 220, 1544, 8, 489, 220, 16, 284, 220, 1272, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(12 + 27) + 1 = 40<｜Assistant｜><think>
"
(47 - 27) - 49 = -29,True,"[128000, 128011, 7, 2618, 482, 220, 1544, 8, 482, 220, 2491, 284, 482, 1682, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 - 27) - 49 = -29<｜Assistant｜><think>
"
(37 - 38) * 39 = -39,True,"[128000, 128011, 7, 1806, 482, 220, 1987, 8, 353, 220, 2137, 284, 482, 2137, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 - 38) * 39 = -39<｜Assistant｜><think>
"
(18 - 30) + 39 = 25,False,"[128000, 128011, 7, 972, 482, 220, 966, 8, 489, 220, 2137, 284, 220, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 - 30) + 39 = 25<｜Assistant｜><think>
"
(15 + 39) * 38 = 2052,True,"[128000, 128011, 7, 868, 489, 220, 2137, 8, 353, 220, 1987, 284, 220, 10866, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 39) * 38 = 2052<｜Assistant｜><think>
"
(14 * 32) - 6 = 442,True,"[128000, 128011, 7, 975, 353, 220, 843, 8, 482, 220, 21, 284, 220, 20502, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 * 32) - 6 = 442<｜Assistant｜><think>
"
(42 * 42) * 40 = 70560,True,"[128000, 128011, 7, 2983, 353, 220, 2983, 8, 353, 220, 1272, 284, 220, 21469, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(42 * 42) * 40 = 70560<｜Assistant｜><think>
"
(47 - 37) - 16 = -8,False,"[128000, 128011, 7, 2618, 482, 220, 1806, 8, 482, 220, 845, 284, 482, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(47 - 37) - 16 = -8<｜Assistant｜><think>
"
(40 + 35) + 47 = 122,True,"[128000, 128011, 7, 1272, 489, 220, 1758, 8, 489, 220, 2618, 284, 220, 8259, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 + 35) + 47 = 122<｜Assistant｜><think>
"
(38 - 2) - 47 = -9,False,"[128000, 128011, 7, 1987, 482, 220, 17, 8, 482, 220, 2618, 284, 482, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 - 2) - 47 = -9<｜Assistant｜><think>
"
(40 + 25) - 46 = 21,False,"[128000, 128011, 7, 1272, 489, 220, 914, 8, 482, 220, 2790, 284, 220, 1691, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 + 25) - 46 = 21<｜Assistant｜><think>
"
(24 * 41) + 26 = 1013,False,"[128000, 128011, 7, 1187, 353, 220, 3174, 8, 489, 220, 1627, 284, 220, 4645, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 * 41) + 26 = 1013<｜Assistant｜><think>
"
(49 * 16) + 38 = 818,False,"[128000, 128011, 7, 2491, 353, 220, 845, 8, 489, 220, 1987, 284, 220, 23141, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(49 * 16) + 38 = 818<｜Assistant｜><think>
"
(22 - 1) - 1 = 19,False,"[128000, 128011, 7, 1313, 482, 220, 16, 8, 482, 220, 16, 284, 220, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 - 1) - 1 = 19<｜Assistant｜><think>
"
(1 - 43) - 24 = -66,True,"[128000, 128011, 7, 16, 482, 220, 3391, 8, 482, 220, 1187, 284, 482, 2287, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 43) - 24 = -66<｜Assistant｜><think>
"
(26 - 7) - 10 = 9,True,"[128000, 128011, 7, 1627, 482, 220, 22, 8, 482, 220, 605, 284, 220, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 - 7) - 10 = 9<｜Assistant｜><think>
"
(34 + 17) - 16 = 35,True,"[128000, 128011, 7, 1958, 489, 220, 1114, 8, 482, 220, 845, 284, 220, 1758, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 + 17) - 16 = 35<｜Assistant｜><think>
"
(19 * 15) - 4 = 281,True,"[128000, 128011, 7, 777, 353, 220, 868, 8, 482, 220, 19, 284, 220, 15282, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 * 15) - 4 = 281<｜Assistant｜><think>
"
(11 - 21) - 44 = -54,True,"[128000, 128011, 7, 806, 482, 220, 1691, 8, 482, 220, 2096, 284, 482, 4370, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 - 21) - 44 = -54<｜Assistant｜><think>
"
(33 * 46) + 12 = 1530,True,"[128000, 128011, 7, 1644, 353, 220, 2790, 8, 489, 220, 717, 284, 220, 9800, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 * 46) + 12 = 1530<｜Assistant｜><think>
"
(11 * 22) + 13 = 255,True,"[128000, 128011, 7, 806, 353, 220, 1313, 8, 489, 220, 1032, 284, 220, 3192, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 * 22) + 13 = 255<｜Assistant｜><think>
"
(20 * 23) - 34 = 428,False,"[128000, 128011, 7, 508, 353, 220, 1419, 8, 482, 220, 1958, 284, 220, 19140, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 23) - 34 = 428<｜Assistant｜><think>
"
(15 + 49) - 50 = 14,True,"[128000, 128011, 7, 868, 489, 220, 2491, 8, 482, 220, 1135, 284, 220, 975, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 49) - 50 = 14<｜Assistant｜><think>
"
(4 + 24) - 45 = -12,False,"[128000, 128011, 7, 19, 489, 220, 1187, 8, 482, 220, 1774, 284, 482, 717, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 + 24) - 45 = -12<｜Assistant｜><think>
"
(22 + 29) / 3 = 14,False,"[128000, 128011, 7, 1313, 489, 220, 1682, 8, 611, 220, 18, 284, 220, 975, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 29) / 3 = 14<｜Assistant｜><think>
"
(39 + 22) + 5 = 66,True,"[128000, 128011, 7, 2137, 489, 220, 1313, 8, 489, 220, 20, 284, 220, 2287, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(39 + 22) + 5 = 66<｜Assistant｜><think>
"
(14 + 32) + 1 = 47,True,"[128000, 128011, 7, 975, 489, 220, 843, 8, 489, 220, 16, 284, 220, 2618, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 + 32) + 1 = 47<｜Assistant｜><think>
"
(30 * 25) * 47 = 35254,False,"[128000, 128011, 7, 966, 353, 220, 914, 8, 353, 220, 2618, 284, 220, 16482, 4370, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 * 25) * 47 = 35254<｜Assistant｜><think>
"
(25 + 21) * 19 = 874,True,"[128000, 128011, 7, 914, 489, 220, 1691, 8, 353, 220, 777, 284, 220, 25822, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 + 21) * 19 = 874<｜Assistant｜><think>
"
(22 + 39) - 25 = 36,True,"[128000, 128011, 7, 1313, 489, 220, 2137, 8, 482, 220, 914, 284, 220, 1927, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 39) - 25 = 36<｜Assistant｜><think>
"
(40 + 35) + 47 = 118,False,"[128000, 128011, 7, 1272, 489, 220, 1758, 8, 489, 220, 2618, 284, 220, 8899, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 + 35) + 47 = 118<｜Assistant｜><think>
"
(5 + 27) - 42 = -10,True,"[128000, 128011, 7, 20, 489, 220, 1544, 8, 482, 220, 2983, 284, 482, 605, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 + 27) - 42 = -10<｜Assistant｜><think>
"
(2 + 45) * 2 = 94,True,"[128000, 128011, 7, 17, 489, 220, 1774, 8, 353, 220, 17, 284, 220, 6281, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(2 + 45) * 2 = 94<｜Assistant｜><think>
"
(31 * 13) * 28 = 11284,True,"[128000, 128011, 7, 2148, 353, 220, 1032, 8, 353, 220, 1591, 284, 220, 7261, 5833, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(31 * 13) * 28 = 11284<｜Assistant｜><think>
"
(37 + 48) + 41 = 127,False,"[128000, 128011, 7, 1806, 489, 220, 2166, 8, 489, 220, 3174, 284, 220, 6804, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 + 48) + 41 = 127<｜Assistant｜><think>
"
(14 - 7) * 23 = 157,False,"[128000, 128011, 7, 975, 482, 220, 22, 8, 353, 220, 1419, 284, 220, 10895, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 - 7) * 23 = 157<｜Assistant｜><think>
"
(42 * 33) + 13 = 1404,False,"[128000, 128011, 7, 2983, 353, 220, 1644, 8, 489, 220, 1032, 284, 220, 6860, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(42 * 33) + 13 = 1404<｜Assistant｜><think>
"
(33 - 42) * 21 = -190,False,"[128000, 128011, 7, 1644, 482, 220, 2983, 8, 353, 220, 1691, 284, 482, 7028, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 - 42) * 21 = -190<｜Assistant｜><think>
"
(26 - 38) + 45 = 33,True,"[128000, 128011, 7, 1627, 482, 220, 1987, 8, 489, 220, 1774, 284, 220, 1644, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(26 - 38) + 45 = 33<｜Assistant｜><think>
"
(27 - 28) - 24 = -25,True,"[128000, 128011, 7, 1544, 482, 220, 1591, 8, 482, 220, 1187, 284, 482, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 - 28) - 24 = -25<｜Assistant｜><think>
"
(9 + 5) + 30 = 44,True,"[128000, 128011, 7, 24, 489, 220, 20, 8, 489, 220, 966, 284, 220, 2096, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 + 5) + 30 = 44<｜Assistant｜><think>
"
(39 * 41) + 9 = 1604,False,"[128000, 128011, 7, 2137, 353, 220, 3174, 8, 489, 220, 24, 284, 220, 6330, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(39 * 41) + 9 = 1604<｜Assistant｜><think>
"
(14 * 2) - 40 = -17,False,"[128000, 128011, 7, 975, 353, 220, 17, 8, 482, 220, 1272, 284, 482, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 * 2) - 40 = -17<｜Assistant｜><think>
"
(40 + 21) - 46 = 19,False,"[128000, 128011, 7, 1272, 489, 220, 1691, 8, 482, 220, 2790, 284, 220, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 + 21) - 46 = 19<｜Assistant｜><think>
"
(21 + 34) * 6 = 330,True,"[128000, 128011, 7, 1691, 489, 220, 1958, 8, 353, 220, 21, 284, 220, 10568, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 34) * 6 = 330<｜Assistant｜><think>
"
(17 - 42) - 31 = -52,False,"[128000, 128011, 7, 1114, 482, 220, 2983, 8, 482, 220, 2148, 284, 482, 4103, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(17 - 42) - 31 = -52<｜Assistant｜><think>
"
(45 - 12) - 17 = 20,False,"[128000, 128011, 7, 1774, 482, 220, 717, 8, 482, 220, 1114, 284, 220, 508, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(45 - 12) - 17 = 20<｜Assistant｜><think>
"
(11 + 39) * 33 = 1653,False,"[128000, 128011, 7, 806, 489, 220, 2137, 8, 353, 220, 1644, 284, 220, 10680, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 39) * 33 = 1653<｜Assistant｜><think>
"
(22 - 31) - 47 = -56,True,"[128000, 128011, 7, 1313, 482, 220, 2148, 8, 482, 220, 2618, 284, 482, 3487, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 - 31) - 47 = -56<｜Assistant｜><think>
"
(40 + 25) - 46 = 19,True,"[128000, 128011, 7, 1272, 489, 220, 914, 8, 482, 220, 2790, 284, 220, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 + 25) - 46 = 19<｜Assistant｜><think>
"
(38 + 35) + 43 = 116,True,"[128000, 128011, 7, 1987, 489, 220, 1758, 8, 489, 220, 3391, 284, 220, 8027, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 + 35) + 43 = 116<｜Assistant｜><think>
"
(33 + 48) * 26 = 2106,True,"[128000, 128011, 7, 1644, 489, 220, 2166, 8, 353, 220, 1627, 284, 220, 8848, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 + 48) * 26 = 2106<｜Assistant｜><think>
"
(21 - 6) + 40 = 55,True,"[128000, 128011, 7, 1691, 482, 220, 21, 8, 489, 220, 1272, 284, 220, 2131, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 - 6) + 40 = 55<｜Assistant｜><think>
"
(10 * 38) + 47 = 427,True,"[128000, 128011, 7, 605, 353, 220, 1987, 8, 489, 220, 2618, 284, 220, 20465, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 * 38) + 47 = 427<｜Assistant｜><think>
"
(27 + 36) * 28 = 1767,False,"[128000, 128011, 7, 1544, 489, 220, 1927, 8, 353, 220, 1591, 284, 220, 10967, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 + 36) * 28 = 1767<｜Assistant｜><think>
"
(22 + 17) + 5 = 47,False,"[128000, 128011, 7, 1313, 489, 220, 1114, 8, 489, 220, 20, 284, 220, 2618, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 17) + 5 = 47<｜Assistant｜><think>
"
(21 * 36) - 3 = 753,True,"[128000, 128011, 7, 1691, 353, 220, 1927, 8, 482, 220, 18, 284, 220, 25504, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 * 36) - 3 = 753<｜Assistant｜><think>
"
(37 - 48) - 11 = -22,True,"[128000, 128011, 7, 1806, 482, 220, 2166, 8, 482, 220, 806, 284, 482, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 - 48) - 11 = -22<｜Assistant｜><think>
"
(38 / 38) + 1 = 3,False,"[128000, 128011, 7, 1987, 611, 220, 1987, 8, 489, 220, 16, 284, 220, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 / 38) + 1 = 3<｜Assistant｜><think>
"
(11 + 26) + 36 = 73,True,"[128000, 128011, 7, 806, 489, 220, 1627, 8, 489, 220, 1927, 284, 220, 5958, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 26) + 36 = 73<｜Assistant｜><think>
"
(46 * 27) * 4 = 4964,False,"[128000, 128011, 7, 2790, 353, 220, 1544, 8, 353, 220, 19, 284, 220, 19447, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(46 * 27) * 4 = 4964<｜Assistant｜><think>
"
(16 / 16) - 4 = 0,False,"[128000, 128011, 7, 845, 611, 220, 845, 8, 482, 220, 19, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(16 / 16) - 4 = 0<｜Assistant｜><think>
"
(27 - 22) + 16 = 21,True,"[128000, 128011, 7, 1544, 482, 220, 1313, 8, 489, 220, 845, 284, 220, 1691, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 - 22) + 16 = 21<｜Assistant｜><think>
"
(1 - 22) - 30 = -51,True,"[128000, 128011, 7, 16, 482, 220, 1313, 8, 482, 220, 966, 284, 482, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 22) - 30 = -51<｜Assistant｜><think>
"
(33 - 21) - 47 = -35,True,"[128000, 128011, 7, 1644, 482, 220, 1691, 8, 482, 220, 2618, 284, 482, 1758, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 - 21) - 47 = -35<｜Assistant｜><think>
"
