statement,label,extracted_statement_ids,extracted_statement_texts
89 - 30 = 57,False,"[128000, 128011, 4578, 482, 220, 966, 284, 220, 3226, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>89 - 30 = 57<｜Assistant｜><think>
"
46 * 8 = 368,True,"[128000, 128011, 2790, 353, 220, 23, 284, 220, 19057, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>46 * 8 = 368<｜Assistant｜><think>
"
56 * 31 = 1733,False,"[128000, 128011, 3487, 353, 220, 2148, 284, 220, 11908, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>56 * 31 = 1733<｜Assistant｜><think>
"
89 - 39 = 50,True,"[128000, 128011, 4578, 482, 220, 2137, 284, 220, 1135, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>89 - 39 = 50<｜Assistant｜><think>
"
46 - 58 = -11,False,"[128000, 128011, 2790, 482, 220, 2970, 284, 482, 806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>46 - 58 = -11<｜Assistant｜><think>
"
22 * 23 = 508,False,"[128000, 128011, 1313, 353, 220, 1419, 284, 220, 19869, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>22 * 23 = 508<｜Assistant｜><think>
"
31 - 75 = -44,True,"[128000, 128011, 2148, 482, 220, 2075, 284, 482, 2096, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>31 - 75 = -44<｜Assistant｜><think>
"
41 * 7 = 287,True,"[128000, 128011, 3174, 353, 220, 22, 284, 220, 17897, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>41 * 7 = 287<｜Assistant｜><think>
"
52 - 3 = 51,False,"[128000, 128011, 4103, 482, 220, 18, 284, 220, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>52 - 3 = 51<｜Assistant｜><think>
"
68 - 58 = 10,True,"[128000, 128011, 2614, 482, 220, 2970, 284, 220, 605, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>68 - 58 = 10<｜Assistant｜><think>
"
8 * 99 = 790,False,"[128000, 128011, 23, 353, 220, 1484, 284, 220, 22876, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>8 * 99 = 790<｜Assistant｜><think>
"
91 + 79 = 170,True,"[128000, 128011, 5925, 489, 220, 4643, 284, 220, 8258, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>91 + 79 = 170<｜Assistant｜><think>
"
52 - 7 = 46,False,"[128000, 128011, 4103, 482, 220, 22, 284, 220, 2790, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>52 - 7 = 46<｜Assistant｜><think>
"
11 - 84 = -78,False,"[128000, 128011, 806, 482, 220, 5833, 284, 482, 2495, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>11 - 84 = -78<｜Assistant｜><think>
"
7 * 42 = 298,False,"[128000, 128011, 22, 353, 220, 2983, 284, 220, 17690, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>7 * 42 = 298<｜Assistant｜><think>
"
45 - 88 = -43,True,"[128000, 128011, 1774, 482, 220, 2421, 284, 482, 3391, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>45 - 88 = -43<｜Assistant｜><think>
"
41 + 4 = 45,True,"[128000, 128011, 3174, 489, 220, 19, 284, 220, 1774, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>41 + 4 = 45<｜Assistant｜><think>
"
2 * 37 = 78,False,"[128000, 128011, 17, 353, 220, 1806, 284, 220, 2495, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>2 * 37 = 78<｜Assistant｜><think>
"
39 - 30 = 11,False,"[128000, 128011, 2137, 482, 220, 966, 284, 220, 806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>39 - 30 = 11<｜Assistant｜><think>
"
32 + 34 = 66,True,"[128000, 128011, 843, 489, 220, 1958, 284, 220, 2287, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>32 + 34 = 66<｜Assistant｜><think>
"
56 * 72 = 4035,False,"[128000, 128011, 3487, 353, 220, 5332, 284, 220, 13074, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>56 * 72 = 4035<｜Assistant｜><think>
"
25 - 47 = -22,True,"[128000, 128011, 914, 482, 220, 2618, 284, 482, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>25 - 47 = -22<｜Assistant｜><think>
"
93 + 90 = 186,False,"[128000, 128011, 6365, 489, 220, 1954, 284, 220, 9714, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>93 + 90 = 186<｜Assistant｜><think>
"
92 + 4 = 95,False,"[128000, 128011, 6083, 489, 220, 19, 284, 220, 2721, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>92 + 4 = 95<｜Assistant｜><think>
"
88 * 68 = 5981,False,"[128000, 128011, 2421, 353, 220, 2614, 284, 220, 21856, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>88 * 68 = 5981<｜Assistant｜><think>
"
32 - 55 = -19,False,"[128000, 128011, 843, 482, 220, 2131, 284, 482, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>32 - 55 = -19<｜Assistant｜><think>
"
47 + 96 = 139,False,"[128000, 128011, 2618, 489, 220, 4161, 284, 220, 10125, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>47 + 96 = 139<｜Assistant｜><think>
"
42 - 8 = 38,False,"[128000, 128011, 2983, 482, 220, 23, 284, 220, 1987, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>42 - 8 = 38<｜Assistant｜><think>
"
43 - 44 = -1,True,"[128000, 128011, 3391, 482, 220, 2096, 284, 482, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>43 - 44 = -1<｜Assistant｜><think>
"
1 - 81 = -81,False,"[128000, 128011, 16, 482, 220, 5932, 284, 482, 5932, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>1 - 81 = -81<｜Assistant｜><think>
"
48 / 8 = 6,True,"[128000, 128011, 2166, 611, 220, 23, 284, 220, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>48 / 8 = 6<｜Assistant｜><think>
"
77 + 62 = 139,True,"[128000, 128011, 2813, 489, 220, 5538, 284, 220, 10125, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>77 + 62 = 139<｜Assistant｜><think>
"
99 / 3 = 33,True,"[128000, 128011, 1484, 611, 220, 18, 284, 220, 1644, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>99 / 3 = 33<｜Assistant｜><think>
"
97 - 38 = 59,True,"[128000, 128011, 3534, 482, 220, 1987, 284, 220, 2946, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>97 - 38 = 59<｜Assistant｜><think>
"
14 + 14 = 26,False,"[128000, 128011, 975, 489, 220, 975, 284, 220, 1627, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>14 + 14 = 26<｜Assistant｜><think>
"
69 + 95 = 166,False,"[128000, 128011, 3076, 489, 220, 2721, 284, 220, 11247, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>69 + 95 = 166<｜Assistant｜><think>
"
16 - 92 = -76,True,"[128000, 128011, 845, 482, 220, 6083, 284, 482, 4767, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>16 - 92 = -76<｜Assistant｜><think>
"
84 + 5 = 89,True,"[128000, 128011, 5833, 489, 220, 20, 284, 220, 4578, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>84 + 5 = 89<｜Assistant｜><think>
"
75 * 54 = 4050,True,"[128000, 128011, 2075, 353, 220, 4370, 284, 220, 16408, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>75 * 54 = 4050<｜Assistant｜><think>
"
68 * 89 = 6052,True,"[128000, 128011, 2614, 353, 220, 4578, 284, 220, 19666, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>68 * 89 = 6052<｜Assistant｜><think>
"
53 - 77 = -24,True,"[128000, 128011, 4331, 482, 220, 2813, 284, 482, 1187, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>53 - 77 = -24<｜Assistant｜><think>
"
42 * 56 = 2355,False,"[128000, 128011, 2983, 353, 220, 3487, 284, 220, 12422, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>42 * 56 = 2355<｜Assistant｜><think>
"
58 + 60 = 118,True,"[128000, 128011, 2970, 489, 220, 1399, 284, 220, 8899, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>58 + 60 = 118<｜Assistant｜><think>
"
99 * 48 = 4752,True,"[128000, 128011, 1484, 353, 220, 2166, 284, 220, 19799, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>99 * 48 = 4752<｜Assistant｜><think>
"
78 + 43 = 121,True,"[128000, 128011, 2495, 489, 220, 3391, 284, 220, 7994, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>78 + 43 = 121<｜Assistant｜><think>
"
63 * 6 = 378,True,"[128000, 128011, 5495, 353, 220, 21, 284, 220, 19166, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>63 * 6 = 378<｜Assistant｜><think>
"
84 - 65 = 17,False,"[128000, 128011, 5833, 482, 220, 2397, 284, 220, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>84 - 65 = 17<｜Assistant｜><think>
"
20 + 4 = 24,True,"[128000, 128011, 508, 489, 220, 19, 284, 220, 1187, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>20 + 4 = 24<｜Assistant｜><think>
"
76 - 71 = 6,False,"[128000, 128011, 4767, 482, 220, 6028, 284, 220, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>76 - 71 = 6<｜Assistant｜><think>
"
13 + 55 = 67,False,"[128000, 128011, 1032, 489, 220, 2131, 284, 220, 3080, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>13 + 55 = 67<｜Assistant｜><think>
"
1 - 89 = -88,True,"[128000, 128011, 16, 482, 220, 4578, 284, 482, 2421, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>1 - 89 = -88<｜Assistant｜><think>
"
75 - 35 = 40,True,"[128000, 128011, 2075, 482, 220, 1758, 284, 220, 1272, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>75 - 35 = 40<｜Assistant｜><think>
"
47 * 48 = 2255,False,"[128000, 128011, 2618, 353, 220, 2166, 284, 220, 11057, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>47 * 48 = 2255<｜Assistant｜><think>
"
23 + 7 = 30,True,"[128000, 128011, 1419, 489, 220, 22, 284, 220, 966, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>23 + 7 = 30<｜Assistant｜><think>
"
96 + 49 = 141,False,"[128000, 128011, 4161, 489, 220, 2491, 284, 220, 9335, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>96 + 49 = 141<｜Assistant｜><think>
"
19 - 56 = -37,True,"[128000, 128011, 777, 482, 220, 3487, 284, 482, 1806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>19 - 56 = -37<｜Assistant｜><think>
"
25 - 36 = -8,False,"[128000, 128011, 914, 482, 220, 1927, 284, 482, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>25 - 36 = -8<｜Assistant｜><think>
"
52 + 70 = 126,False,"[128000, 128011, 4103, 489, 220, 2031, 284, 220, 9390, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>52 + 70 = 126<｜Assistant｜><think>
"
57 + 55 = 108,False,"[128000, 128011, 3226, 489, 220, 2131, 284, 220, 6640, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>57 + 55 = 108<｜Assistant｜><think>
"
97 * 96 = 9317,False,"[128000, 128011, 3534, 353, 220, 4161, 284, 220, 25717, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>97 * 96 = 9317<｜Assistant｜><think>
"
81 - 74 = 6,False,"[128000, 128011, 5932, 482, 220, 5728, 284, 220, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>81 - 74 = 6<｜Assistant｜><think>
"
61 - 81 = -25,False,"[128000, 128011, 5547, 482, 220, 5932, 284, 482, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>61 - 81 = -25<｜Assistant｜><think>
"
84 - 96 = -8,False,"[128000, 128011, 5833, 482, 220, 4161, 284, 482, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>84 - 96 = -8<｜Assistant｜><think>
"
30 / 10 = 3,True,"[128000, 128011, 966, 611, 220, 605, 284, 220, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>30 / 10 = 3<｜Assistant｜><think>
"
31 - 75 = -45,False,"[128000, 128011, 2148, 482, 220, 2075, 284, 482, 1774, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>31 - 75 = -45<｜Assistant｜><think>
"
25 + 30 = 56,False,"[128000, 128011, 914, 489, 220, 966, 284, 220, 3487, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>25 + 30 = 56<｜Assistant｜><think>
"
45 * 22 = 992,False,"[128000, 128011, 1774, 353, 220, 1313, 284, 220, 22992, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>45 * 22 = 992<｜Assistant｜><think>
"
47 * 41 = 1922,False,"[128000, 128011, 2618, 353, 220, 3174, 284, 220, 5926, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>47 * 41 = 1922<｜Assistant｜><think>
"
14 * 56 = 782,False,"[128000, 128011, 975, 353, 220, 3487, 284, 220, 23833, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>14 * 56 = 782<｜Assistant｜><think>
"
93 * 42 = 3906,True,"[128000, 128011, 6365, 353, 220, 2983, 284, 220, 15515, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>93 * 42 = 3906<｜Assistant｜><think>
"
35 - 51 = -17,False,"[128000, 128011, 1758, 482, 220, 3971, 284, 482, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>35 - 51 = -17<｜Assistant｜><think>
"
42 - 8 = 34,True,"[128000, 128011, 2983, 482, 220, 23, 284, 220, 1958, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>42 - 8 = 34<｜Assistant｜><think>
"
73 - 72 = 1,True,"[128000, 128011, 5958, 482, 220, 5332, 284, 220, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>73 - 72 = 1<｜Assistant｜><think>
"
63 + 64 = 127,True,"[128000, 128011, 5495, 489, 220, 1227, 284, 220, 6804, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>63 + 64 = 127<｜Assistant｜><think>
"
37 + 92 = 126,False,"[128000, 128011, 1806, 489, 220, 6083, 284, 220, 9390, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>37 + 92 = 126<｜Assistant｜><think>
"
13 * 53 = 688,False,"[128000, 128011, 1032, 353, 220, 4331, 284, 220, 23292, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>13 * 53 = 688<｜Assistant｜><think>
"
4 - 64 = -60,True,"[128000, 128011, 19, 482, 220, 1227, 284, 482, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>4 - 64 = -60<｜Assistant｜><think>
"
49 + 84 = 133,True,"[128000, 128011, 2491, 489, 220, 5833, 284, 220, 9423, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>49 + 84 = 133<｜Assistant｜><think>
"
88 - 10 = 78,True,"[128000, 128011, 2421, 482, 220, 605, 284, 220, 2495, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>88 - 10 = 78<｜Assistant｜><think>
"
42 * 30 = 1260,True,"[128000, 128011, 2983, 353, 220, 966, 284, 220, 9390, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>42 * 30 = 1260<｜Assistant｜><think>
"
96 + 32 = 124,False,"[128000, 128011, 4161, 489, 220, 843, 284, 220, 8874, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>96 + 32 = 124<｜Assistant｜><think>
"
88 - 58 = 33,False,"[128000, 128011, 2421, 482, 220, 2970, 284, 220, 1644, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>88 - 58 = 33<｜Assistant｜><think>
"
21 - 4 = 17,True,"[128000, 128011, 1691, 482, 220, 19, 284, 220, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>21 - 4 = 17<｜Assistant｜><think>
"
70 + 93 = 163,True,"[128000, 128011, 2031, 489, 220, 6365, 284, 220, 9892, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>70 + 93 = 163<｜Assistant｜><think>
"
10 * 15 = 149,False,"[128000, 128011, 605, 353, 220, 868, 284, 220, 10161, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>10 * 15 = 149<｜Assistant｜><think>
"
60 - 50 = 10,True,"[128000, 128011, 1399, 482, 220, 1135, 284, 220, 605, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>60 - 50 = 10<｜Assistant｜><think>
"
12 * 92 = 1103,False,"[128000, 128011, 717, 353, 220, 6083, 284, 220, 5120, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>12 * 92 = 1103<｜Assistant｜><think>
"
84 * 82 = 6888,True,"[128000, 128011, 5833, 353, 220, 6086, 284, 220, 23292, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>84 * 82 = 6888<｜Assistant｜><think>
"
69 + 50 = 119,True,"[128000, 128011, 3076, 489, 220, 1135, 284, 220, 9079, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>69 + 50 = 119<｜Assistant｜><think>
"
34 - 15 = 19,True,"[128000, 128011, 1958, 482, 220, 868, 284, 220, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>34 - 15 = 19<｜Assistant｜><think>
"
89 - 85 = 9,False,"[128000, 128011, 4578, 482, 220, 5313, 284, 220, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>89 - 85 = 9<｜Assistant｜><think>
"
46 * 64 = 2947,False,"[128000, 128011, 2790, 353, 220, 1227, 284, 220, 17168, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>46 * 64 = 2947<｜Assistant｜><think>
"
38 - 35 = 3,True,"[128000, 128011, 1987, 482, 220, 1758, 284, 220, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>38 - 35 = 3<｜Assistant｜><think>
"
4 - 10 = -6,True,"[128000, 128011, 19, 482, 220, 605, 284, 482, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>4 - 10 = -6<｜Assistant｜><think>
"
59 - 8 = 51,True,"[128000, 128011, 2946, 482, 220, 23, 284, 220, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>59 - 8 = 51<｜Assistant｜><think>
"
80 - 51 = 30,False,"[128000, 128011, 1490, 482, 220, 3971, 284, 220, 966, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>80 - 51 = 30<｜Assistant｜><think>
"
83 - 13 = 70,True,"[128000, 128011, 6069, 482, 220, 1032, 284, 220, 2031, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>83 - 13 = 70<｜Assistant｜><think>
"
71 + 39 = 110,True,"[128000, 128011, 6028, 489, 220, 2137, 284, 220, 5120, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>71 + 39 = 110<｜Assistant｜><think>
"
32 * 19 = 609,False,"[128000, 128011, 843, 353, 220, 777, 284, 220, 21138, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>32 * 19 = 609<｜Assistant｜><think>
"
52 + 70 = 122,True,"[128000, 128011, 4103, 489, 220, 2031, 284, 220, 8259, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>52 + 70 = 122<｜Assistant｜><think>
"
35 - 90 = -55,True,"[128000, 128011, 1758, 482, 220, 1954, 284, 482, 2131, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>35 - 90 = -55<｜Assistant｜><think>
"
27 - 95 = -68,True,"[128000, 128011, 1544, 482, 220, 2721, 284, 482, 2614, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>27 - 95 = -68<｜Assistant｜><think>
"
20 + 29 = 49,True,"[128000, 128011, 508, 489, 220, 1682, 284, 220, 2491, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>20 + 29 = 49<｜Assistant｜><think>
"
30 + 22 = 52,True,"[128000, 128011, 966, 489, 220, 1313, 284, 220, 4103, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>30 + 22 = 52<｜Assistant｜><think>
"
97 * 58 = 5631,False,"[128000, 128011, 3534, 353, 220, 2970, 284, 220, 21789, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>97 * 58 = 5631<｜Assistant｜><think>
"
38 - 86 = -48,True,"[128000, 128011, 1987, 482, 220, 4218, 284, 482, 2166, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>38 - 86 = -48<｜Assistant｜><think>
"
15 * 4 = 60,True,"[128000, 128011, 868, 353, 220, 19, 284, 220, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>15 * 4 = 60<｜Assistant｜><think>
"
62 + 36 = 103,False,"[128000, 128011, 5538, 489, 220, 1927, 284, 220, 6889, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>62 + 36 = 103<｜Assistant｜><think>
"
62 - 85 = -22,False,"[128000, 128011, 5538, 482, 220, 5313, 284, 482, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>62 - 85 = -22<｜Assistant｜><think>
"
94 + 60 = 153,False,"[128000, 128011, 6281, 489, 220, 1399, 284, 220, 9800, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>94 + 60 = 153<｜Assistant｜><think>
"
22 - 53 = -31,True,"[128000, 128011, 1313, 482, 220, 4331, 284, 482, 2148, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>22 - 53 = -31<｜Assistant｜><think>
"
91 + 71 = 161,False,"[128000, 128011, 5925, 489, 220, 6028, 284, 220, 10718, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>91 + 71 = 161<｜Assistant｜><think>
"
3 - 37 = -34,True,"[128000, 128011, 18, 482, 220, 1806, 284, 482, 1958, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>3 - 37 = -34<｜Assistant｜><think>
"
63 - 64 = 0,False,"[128000, 128011, 5495, 482, 220, 1227, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>63 - 64 = 0<｜Assistant｜><think>
"
41 * 7 = 282,False,"[128000, 128011, 3174, 353, 220, 22, 284, 220, 16544, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>41 * 7 = 282<｜Assistant｜><think>
"
23 + 49 = 71,False,"[128000, 128011, 1419, 489, 220, 2491, 284, 220, 6028, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>23 + 49 = 71<｜Assistant｜><think>
"
68 - 3 = 64,False,"[128000, 128011, 2614, 482, 220, 18, 284, 220, 1227, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>68 - 3 = 64<｜Assistant｜><think>
"
20 - 91 = -67,False,"[128000, 128011, 508, 482, 220, 5925, 284, 482, 3080, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>20 - 91 = -67<｜Assistant｜><think>
"
72 - 99 = -32,False,"[128000, 128011, 5332, 482, 220, 1484, 284, 482, 843, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>72 - 99 = -32<｜Assistant｜><think>
"
23 + 50 = 73,True,"[128000, 128011, 1419, 489, 220, 1135, 284, 220, 5958, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>23 + 50 = 73<｜Assistant｜><think>
"
38 + 13 = 51,True,"[128000, 128011, 1987, 489, 220, 1032, 284, 220, 3971, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>38 + 13 = 51<｜Assistant｜><think>
"
97 * 64 = 6208,True,"[128000, 128011, 3534, 353, 220, 1227, 284, 220, 17416, 23, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>97 * 64 = 6208<｜Assistant｜><think>
"
8 * 86 = 693,False,"[128000, 128011, 23, 353, 220, 4218, 284, 220, 25298, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>8 * 86 = 693<｜Assistant｜><think>
"
85 * 84 = 7140,True,"[128000, 128011, 5313, 353, 220, 5833, 284, 220, 23193, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>85 * 84 = 7140<｜Assistant｜><think>
"
23 - 44 = -21,True,"[128000, 128011, 1419, 482, 220, 2096, 284, 482, 1691, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>23 - 44 = -21<｜Assistant｜><think>
"
76 - 86 = -6,False,"[128000, 128011, 4767, 482, 220, 4218, 284, 482, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>76 - 86 = -6<｜Assistant｜><think>
"
7 + 62 = 64,False,"[128000, 128011, 22, 489, 220, 5538, 284, 220, 1227, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>7 + 62 = 64<｜Assistant｜><think>
"
99 + 38 = 138,False,"[128000, 128011, 1484, 489, 220, 1987, 284, 220, 10350, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>99 + 38 = 138<｜Assistant｜><think>
"
97 - 38 = 64,False,"[128000, 128011, 3534, 482, 220, 1987, 284, 220, 1227, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>97 - 38 = 64<｜Assistant｜><think>
"
72 + 64 = 136,True,"[128000, 128011, 5332, 489, 220, 1227, 284, 220, 9795, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>72 + 64 = 136<｜Assistant｜><think>
"
86 - 87 = 0,False,"[128000, 128011, 4218, 482, 220, 4044, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>86 - 87 = 0<｜Assistant｜><think>
"
31 * 14 = 434,True,"[128000, 128011, 2148, 353, 220, 975, 284, 220, 20165, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>31 * 14 = 434<｜Assistant｜><think>
"
89 - 85 = 4,True,"[128000, 128011, 4578, 482, 220, 5313, 284, 220, 19, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>89 - 85 = 4<｜Assistant｜><think>
"
78 - 14 = 68,False,"[128000, 128011, 2495, 482, 220, 975, 284, 220, 2614, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>78 - 14 = 68<｜Assistant｜><think>
"
13 - 89 = -76,True,"[128000, 128011, 1032, 482, 220, 4578, 284, 482, 4767, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>13 - 89 = -76<｜Assistant｜><think>
"
