statement,label,country,cities,stated_k,actual_k
"Exactly 1 of the following cities are in the Democratic Republic of the Congo: Johor Bahru, Kinshasa, Bukavu, Kunshan, Mysuru.",0,the Democratic Republic of the Congo,"('Bukavu', 'Johor Bahru', 'Kinshasa', 'Kunshan', 'Mysuru')",1,2
"Exactly 1 of the following cities are in Turkey: Malatya, Victoria de Durango, Mersin, Kananga, Jaipur.",0,Turkey,"('Jaipur', 'Kananga', 'Malatya', 'Mersin', 'Victoria de Durango')",1,2
"Exactly 4 of the following cities are in Russia: Shanghai, Yangjiang, Tijuana, Antananarivo, Stockholm.",0,Russia,"('Antananarivo', 'Shanghai', 'Stockholm', 'Tijuana', 'Yangjiang')",4,0
"Exactly 3 of the following cities are in South Africa: Cucuta, Gqeberha, Ulan Bator, Soshanguve, Thembisa.",1,South Africa,"('Cucuta', 'Gqeberha', 'Soshanguve', 'Thembisa', 'Ulan Bator')",3,3
"Exactly 1 of the following cities are in Mozambique: Bucharest, Nampula, Matola, Beira, Maputo.",0,Mozambique,"('Beira', 'Bucharest', 'Maputo', 'Matola', 'Nampula')",1,4
"Exactly 3 of the following cities are in Ecuador: Gazipur, Guayaquil, Binzhou, Hongkou, Kalaburagi.",0,Ecuador,"('Binzhou', 'Gazipur', 'Guayaquil', 'Hongkou', 'Kalaburagi')",3,1
"Exactly 1 of the following cities are in Somalia: Panshan, Amman, Borama, Xuzhou, Mogadishu.",0,Somalia,"('Amman', 'Borama', 'Mogadishu', 'Panshan', 'Xuzhou')",1,2
"Exactly 4 of the following cities are in Kenya: Mombasa, Nakuru, Ciudad Juarez, Kakamega, Nairobi.",1,Kenya,"('Ciudad Juarez', 'Kakamega', 'Mombasa', 'Nairobi', 'Nakuru')",4,4
"Exactly 4 of the following cities are in Turkey: Liupanshui, Kalyan, Kasur, Ankara, Ryazan'.",0,Turkey,"('Ankara', 'Kalyan', 'Kasur', 'Liupanshui', ""Ryazan'"")",4,1
"Exactly 1 of the following cities are in Morocco: Fes, Tangier, Marrakesh, Agadir, Meknes.",0,Morocco,"('Agadir', 'Fes', 'Marrakesh', 'Meknes', 'Tangier')",1,5
"Exactly 1 of the following cities are in Kazakhstan: Golfe, Budta, Benguela, Bijie, Mohammadpur.",0,Kazakhstan,"('Benguela', 'Bijie', 'Budta', 'Golfe', 'Mohammadpur')",1,0
"Exactly 1 of the following cities are in Liechtenstein: Krasnodar, Chongming, Xiaogan, Aihara, Ndola.",0,Liechtenstein,"('Aihara', 'Chongming', 'Krasnodar', 'Ndola', 'Xiaogan')",1,0
"Exactly 5 of the following cities are in the Democratic Republic of the Congo: Bukavu, Kisangani, Likasi, Tshikapa, Kinshasa.",1,the Democratic Republic of the Congo,"('Bukavu', 'Kinshasa', 'Kisangani', 'Likasi', 'Tshikapa')",5,5
"Exactly 4 of the following cities are in Côte d'Ivoire: Wroclaw, Bouake, Hegang, Jiangmen, Abidjan.",0,Côte d'Ivoire,"('Abidjan', 'Bouake', 'Hegang', 'Jiangmen', 'Wroclaw')",4,2
"Exactly 4 of the following cities are in the Dominican Republic: Puente Alto, E'zhou, Chenzhou, Brasilia, Santo Domingo Oeste.",0,the Dominican Republic,"('Brasilia', 'Chenzhou', ""E'zhou"", 'Puente Alto', 'Santo Domingo Oeste')",4,1
"Exactly 4 of the following cities are in Germany: Dortmund, Hannover, Rostov-on-Don, Duesseldorf, Koeln.",1,Germany,"('Dortmund', 'Duesseldorf', 'Hannover', 'Koeln', 'Rostov-on-Don')",4,4
"Exactly 3 of the following cities are in Thailand: Bloemfontein, Cucuta, Dera Ismail Khan, Khartoum North, Bangkok.",0,Thailand,"('Bangkok', 'Bloemfontein', 'Cucuta', 'Dera Ismail Khan', 'Khartoum North')",3,1
"Exactly 3 of the following cities are in South Korea: Daejeon, Busan, Kimhae, Hohhot, Dalian.",1,South Korea,"('Busan', 'Daejeon', 'Dalian', 'Hohhot', 'Kimhae')",3,3
"Exactly 2 of the following cities are in Liechtenstein: Almaty, Hiroshima, Esenyurt, Fuxin, Bengbu.",0,Liechtenstein,"('Almaty', 'Bengbu', 'Esenyurt', 'Fuxin', 'Hiroshima')",2,0
"Exactly 1 of the following cities are in Indonesia: Denpasar, Tasikmalaya, Batam, Bekasi, Makassar.",0,Indonesia,"('Batam', 'Bekasi', 'Denpasar', 'Makassar', 'Tasikmalaya')",1,5
"Exactly 2 of the following cities are in Burkina Faso: Liaocheng, Bobo-Dioulasso, Qionghai, Mianzhu, Deyang, Sichuan, Ouagadougou.",1,Burkina Faso,"('Bobo-Dioulasso', 'Liaocheng', 'Mianzhu, Deyang, Sichuan', 'Ouagadougou', 'Qionghai')",2,2
"Exactly 3 of the following cities are in Jordan: Irbid, Suizhou, Ordos, Amman, Zarqa.",1,Jordan,"('Amman', 'Irbid', 'Ordos', 'Suizhou', 'Zarqa')",3,3
"Exactly 3 of the following cities are in Uzbekistan: Shantou, Puducherry, Andijon, Samarkand, Tashkent.",1,Uzbekistan,"('Andijon', 'Puducherry', 'Samarkand', 'Shantou', 'Tashkent')",3,3
"Exactly 4 of the following cities are in Russia: Volgograd, Rostov-on-Don, Naberezhnyye Chelny, Makhachkala, Ulan Bator.",1,Russia,"('Makhachkala', 'Naberezhnyye Chelny', 'Rostov-on-Don', 'Ulan Bator', 'Volgograd')",4,4
"Exactly 5 of the following cities are in Spain: Bahawalpur, Osogbo, Fuxin, Mandalay, Conakry.",0,Spain,"('Bahawalpur', 'Conakry', 'Fuxin', 'Mandalay', 'Osogbo')",5,0
"Exactly 1 of the following cities are in the Philippines: Kozhikode, Meknes, Himeji, Hermosillo, Kota Kuala Muda.",0,the Philippines,"('Hermosillo', 'Himeji', 'Kota Kuala Muda', 'Kozhikode', 'Meknes')",1,0
"Exactly 3 of the following cities are in Peru: Ziyang, Yaounde, Bijie, Suwon, Kharkiv.",0,Peru,"('Bijie', 'Kharkiv', 'Suwon', 'Yaounde', 'Ziyang')",3,0
"Exactly 1 of the following cities are in Honduras: Teni, Dandong, Tegucigalpa, Comilla, Cotonou.",1,Honduras,"('Comilla', 'Cotonou', 'Dandong', 'Tegucigalpa', 'Teni')",1,1
"Exactly 1 of the following cities are in Lebanon: Shizuoka, Zhengzhou, Ra's Bayrut, Nowrangapur, Niluefer.",1,Lebanon,"('Niluefer', 'Nowrangapur', ""Ra's Bayrut"", 'Shizuoka', 'Zhengzhou')",1,1
"Exactly 4 of the following cities are in Turkey: Kayseri, Borivli, Niluefer, Gaziantep, UEskuedar.",1,Turkey,"('Borivli', 'Gaziantep', 'Kayseri', 'Niluefer', 'UEskuedar')",4,4
"Exactly 5 of the following cities are in the United States: Indianapolis, Milwaukee, New York City, Chicago, Fort Worth.",1,the United States,"('Chicago', 'Fort Worth', 'Indianapolis', 'Milwaukee', 'New York City')",5,5
"Exactly 2 of the following cities are in Namibia: Salta, Leon de los Aldama, Luohe, Kumamoto, Kolhapur.",0,Namibia,"('Kolhapur', 'Kumamoto', 'Leon de los Aldama', 'Luohe', 'Salta')",2,0
"Exactly 0 of the following cities are in Morocco: Ibb, Tangier, Jalandhar, Lianyungang, Marrakesh.",0,Morocco,"('Ibb', 'Jalandhar', 'Lianyungang', 'Marrakesh', 'Tangier')",0,2
"Exactly 1 of the following cities are in North Korea: Hamhung, Makhachkala, Baoji, Narela, Pyongyang.",0,North Korea,"('Baoji', 'Hamhung', 'Makhachkala', 'Narela', 'Pyongyang')",1,2
"Exactly 2 of the following cities are in Côte d'Ivoire: Guankou, Agege, Khulna, Bouake, Abobo.",1,Côte d'Ivoire,"('Abobo', 'Agege', 'Bouake', 'Guankou', 'Khulna')",2,2
"Exactly 0 of the following cities are in Saudi Arabia: Ta'if, Najran, Makkah, Jeddah, Ha'il.",0,Saudi Arabia,"(""Ha'il"", 'Jeddah', 'Makkah', 'Najran', ""Ta'if"")",0,5
"Exactly 5 of the following cities are in Greece: Xinyang, UEruemqi, Hachioji, Daegu, Almaty.",0,Greece,"('Almaty', 'Daegu', 'Hachioji', 'UEruemqi', 'Xinyang')",5,0
"Exactly 2 of the following cities are in Iran: Tabriz, Bareilly, Ahvaz, Changde, Nouakchott.",1,Iran,"('Ahvaz', 'Bareilly', 'Changde', 'Nouakchott', 'Tabriz')",2,2
"Exactly 1 of the following cities are in Bulgaria: Sofia, Mosul, Fuxin, Changchun, Anshun.",1,Bulgaria,"('Anshun', 'Changchun', 'Fuxin', 'Mosul', 'Sofia')",1,1
"Exactly 3 of the following cities are in Russia: Omsk, Saint Petersburg, Makhachkala, Ufa, Rostov-on-Don.",0,Russia,"('Makhachkala', 'Omsk', 'Rostov-on-Don', 'Saint Petersburg', 'Ufa')",3,5
"Exactly 1 of the following cities are in Iran: Jiangmen, Xiangtan, Wuhan, Dammam, Hamadan.",1,Iran,"('Dammam', 'Hamadan', 'Jiangmen', 'Wuhan', 'Xiangtan')",1,1
"Exactly 2 of the following cities are in Sudan: Nairobi, Omdurman, Durban, Kigali, Vientiane.",0,Sudan,"('Durban', 'Kigali', 'Nairobi', 'Omdurman', 'Vientiane')",2,1
"Exactly 2 of the following cities are in Venezuela: Barquisimeto, Chelyabinsk, Maracaibo, Suqian, Lubumbashi.",1,Venezuela,"('Barquisimeto', 'Chelyabinsk', 'Lubumbashi', 'Maracaibo', 'Suqian')",2,2
"Exactly 0 of the following cities are in Timor-Leste: Saitama, Bayan Nur, Mandalay, Sanming, Pekanbaru.",1,Timor-Leste,"('Bayan Nur', 'Mandalay', 'Pekanbaru', 'Saitama', 'Sanming')",0,0
"Exactly 1 of the following cities are in Gabon: Zarqa, Kuecuekcekmece, Busan, Bhavnagar, Detroit.",0,Gabon,"('Bhavnagar', 'Busan', 'Detroit', 'Kuecuekcekmece', 'Zarqa')",1,0
"Exactly 3 of the following cities are in Tanzania: Mbeya, Kashgar, Dar es Salaam, Dodoma, Ujjain.",1,Tanzania,"('Dar es Salaam', 'Dodoma', 'Kashgar', 'Mbeya', 'Ujjain')",3,3
"Exactly 3 of the following cities are in Mexico: Yinchuan, Acapulco de Juarez, Benxi, Gustavo Adolfo Madero, Cuautitlan Izcalli.",1,Mexico,"('Acapulco de Juarez', 'Benxi', 'Cuautitlan Izcalli', 'Gustavo Adolfo Madero', 'Yinchuan')",3,3
"Exactly 3 of the following cities are in Jordan: Itabashi, Amman, Zarqa, Irbid, Acapulco de Juarez.",1,Jordan,"('Acapulco de Juarez', 'Amman', 'Irbid', 'Itabashi', 'Zarqa')",3,3
"Exactly 2 of the following cities are in the Central African Republic: Diyarbakir, Abeokuta, Reynosa, Cuttack, Managua.",0,the Central African Republic,"('Abeokuta', 'Cuttack', 'Diyarbakir', 'Managua', 'Reynosa')",2,0
"Exactly 5 of the following cities are in India: Kanpur, Jabalpur, Ujjain, Nowrangapur, Borivli.",1,India,"('Borivli', 'Jabalpur', 'Kanpur', 'Nowrangapur', 'Ujjain')",5,5
"Exactly 2 of the following cities are in India: Iztapalapa, Varanasi, Auckland, Zigong, Gwalior.",1,India,"('Auckland', 'Gwalior', 'Iztapalapa', 'Varanasi', 'Zigong')",2,2
"Exactly 0 of the following cities are in the Dominican Republic: Bijie, Santiago de los Caballeros, Milwaukee, Aguascalientes, Almaty.",0,the Dominican Republic,"('Aguascalientes', 'Almaty', 'Bijie', 'Milwaukee', 'Santiago de los Caballeros')",0,1
"Exactly 3 of the following cities are in Malaysia: Johor Bahru, Liuzhou, Rawalpindi, Mukim Pulai, Kampung Baru Subang.",1,Malaysia,"('Johor Bahru', 'Kampung Baru Subang', 'Liuzhou', 'Mukim Pulai', 'Rawalpindi')",3,3
"Exactly 0 of the following cities are in Somalia: Can Tho, Petaling Jaya, Siping, Tonghua, Nairobi.",1,Somalia,"('Can Tho', 'Nairobi', 'Petaling Jaya', 'Siping', 'Tonghua')",0,0
"Exactly 1 of the following cities are in Denmark: Hongkou, Subang Jaya, Lubumbashi, Khabarovsk, Ndola.",0,Denmark,"('Hongkou', 'Khabarovsk', 'Lubumbashi', 'Ndola', 'Subang Jaya')",1,0
"Exactly 0 of the following cities are in Saint Kitts and Nevis: Zagreb, Buraydah, Ecatepec de Morelos, Lome, Jeonju.",1,Saint Kitts and Nevis,"('Buraydah', 'Ecatepec de Morelos', 'Jeonju', 'Lome', 'Zagreb')",0,0
"Exactly 2 of the following cities are in Myanmar: Shubra al Khaymah, Ranchi, Sukkur, Hengyang, Nizhniy Novgorod.",0,Myanmar,"('Hengyang', 'Nizhniy Novgorod', 'Ranchi', 'Shubra al Khaymah', 'Sukkur')",2,0
"Exactly 4 of the following cities are in Sudan: Khartoum North, Nyala, Khartoum, Arak, Omdurman.",1,Sudan,"('Arak', 'Khartoum', 'Khartoum North', 'Nyala', 'Omdurman')",4,4
"Exactly 3 of the following cities are in India: Bhopal, Guatemala City, Kanpur, Al Fayyum, Nowrangapur.",1,India,"('Al Fayyum', 'Bhopal', 'Guatemala City', 'Kanpur', 'Nowrangapur')",3,3
"Exactly 2 of the following cities are in Vietnam: Aguascalientes, Buraydah, Mombasa, Douala, Beira.",0,Vietnam,"('Aguascalientes', 'Beira', 'Buraydah', 'Douala', 'Mombasa')",2,0
"Exactly 0 of the following cities are in Australia: Gqeberha, Chisinau, Hebi, Bahawalpur, Karbala.",1,Australia,"('Bahawalpur', 'Chisinau', 'Gqeberha', 'Hebi', 'Karbala')",0,0
"Exactly 3 of the following cities are in Angola: Basrah, Bahawalpur, Khartoum, Benin City, Culiacan.",0,Angola,"('Bahawalpur', 'Basrah', 'Benin City', 'Culiacan', 'Khartoum')",3,0
"Exactly 5 of the following cities are in Bangladesh: Comilla, Gazipur, Rangpur, Mohammadpur, Chattogram.",1,Bangladesh,"('Chattogram', 'Comilla', 'Gazipur', 'Mohammadpur', 'Rangpur')",5,5
"Exactly 0 of the following cities are in Argentina: Beira, Munich, Suqian, Arusha, Culiacan.",1,Argentina,"('Arusha', 'Beira', 'Culiacan', 'Munich', 'Suqian')",0,0
"Exactly 0 of the following cities are in Myanmar: Nay Pyi Taw, Yangon, Mandalay, Hlaingthaya, Sevastopol.",0,Myanmar,"('Hlaingthaya', 'Mandalay', 'Nay Pyi Taw', 'Sevastopol', 'Yangon')",0,4
"Exactly 3 of the following cities are in Guinea: Kalyan, Camayenne, Conakry, Balikpapan, Minhang.",0,Guinea,"('Balikpapan', 'Camayenne', 'Conakry', 'Kalyan', 'Minhang')",3,2
"Exactly 0 of the following cities are in Indonesia: Jhang Sadr, Penza, Marseille, Istanbul, Hamadan.",1,Indonesia,"('Hamadan', 'Istanbul', 'Jhang Sadr', 'Marseille', 'Penza')",0,0
"Exactly 0 of the following cities are in Tajikistan: Samarkand, Shangrao, Tucson, Okara, Sao Bernardo do Campo.",1,Tajikistan,"('Okara', 'Samarkand', 'Sao Bernardo do Campo', 'Shangrao', 'Tucson')",0,0
"Exactly 5 of the following cities are in Germany: Dortmund, Nuremberg, Munich, Koeln, Duesseldorf.",1,Germany,"('Dortmund', 'Duesseldorf', 'Koeln', 'Munich', 'Nuremberg')",5,5
"Exactly 1 of the following cities are in India: Teni, Narela, Vadodara, Madurai, Jalandhar.",0,India,"('Jalandhar', 'Madurai', 'Narela', 'Teni', 'Vadodara')",1,5
"Exactly 1 of the following cities are in Belarus: Abeokuta, Binh Thanh, Suining, Zhengzhou, Bouake.",0,Belarus,"('Abeokuta', 'Binh Thanh', 'Bouake', 'Suining', 'Zhengzhou')",1,0
"Exactly 3 of the following cities are in Armenia: Pyongyang, Shekhupura, Luzhou, Arusha, Baghdad.",0,Armenia,"('Arusha', 'Baghdad', 'Luzhou', 'Pyongyang', 'Shekhupura')",3,0
"Exactly 3 of the following cities are in South Korea: Tegucigalpa, Luancheng, Ulsan, Ansan-si, Daegu.",1,South Korea,"('Ansan-si', 'Daegu', 'Luancheng', 'Tegucigalpa', 'Ulsan')",3,3
"Exactly 4 of the following cities are in Palau: Kimhae, Libreville, Kota Bharu, Subang Jaya, Al Mawsil al Jadidah.",0,Palau,"('Al Mawsil al Jadidah', 'Kimhae', 'Kota Bharu', 'Libreville', 'Subang Jaya')",4,0
"Exactly 0 of the following cities are in Malaysia: Zhoushan, Daqing, Pingliang, Osaka, Dharavi.",1,Malaysia,"('Daqing', 'Dharavi', 'Osaka', 'Pingliang', 'Zhoushan')",0,0
"Exactly 1 of the following cities are in Pakistan: South Tangerang, Sialkot, Bengbu, Orumiyeh, Sorocaba.",1,Pakistan,"('Bengbu', 'Orumiyeh', 'Sialkot', 'Sorocaba', 'South Tangerang')",1,1
"Exactly 4 of the following cities are in India: Bikaner, Zanzibar, Jalandhar, Moradabad, Loni.",1,India,"('Bikaner', 'Jalandhar', 'Loni', 'Moradabad', 'Zanzibar')",4,4
"Exactly 1 of the following cities are in the United Arab Emirates: Bucaramanga, Bogor, Guwahati, Batam, Sharjah.",1,the United Arab Emirates,"('Batam', 'Bogor', 'Bucaramanga', 'Guwahati', 'Sharjah')",1,1
"Exactly 0 of the following cities are in Spain: Shymkent, Durban, Jeddah, Frankfurt am Main, Naucalpan de Juarez.",1,Spain,"('Durban', 'Frankfurt am Main', 'Jeddah', 'Naucalpan de Juarez', 'Shymkent')",0,0
"Exactly 5 of the following cities are in Brazil: Ribeirao Preto, Curitiba, Macapa, Cuiaba, Jaboatao dos Guararapes.",1,Brazil,"('Cuiaba', 'Curitiba', 'Jaboatao dos Guararapes', 'Macapa', 'Ribeirao Preto')",5,5
"Exactly 5 of the following cities are in Japan: Nagoya, Hamamatsu, Edogawe, Kumamoto, Fukuoka.",1,Japan,"('Edogawe', 'Fukuoka', 'Hamamatsu', 'Kumamoto', 'Nagoya')",5,5
"Exactly 3 of the following cities are in South Africa: Hohhot, Pietermaritzburg, Durban, Kryvyy Rih, Gqeberha.",1,South Africa,"('Durban', 'Gqeberha', 'Hohhot', 'Kryvyy Rih', 'Pietermaritzburg')",3,3
"Exactly 5 of the following cities are in Italy: Guarulhos, Ulanqab, Rostov-on-Don, Nova Iguacu, Benguela.",0,Italy,"('Benguela', 'Guarulhos', 'Nova Iguacu', 'Rostov-on-Don', 'Ulanqab')",5,0
"Exactly 3 of the following cities are in Saudi Arabia: Buraydah, Madinah, Sultanah, Gazipur, Florianopolis.",1,Saudi Arabia,"('Buraydah', 'Florianopolis', 'Gazipur', 'Madinah', 'Sultanah')",3,3
"Exactly 1 of the following cities are in Australia: Gwalior, Cancun, Wanning, Aqsu, Quezon City.",0,Australia,"('Aqsu', 'Cancun', 'Gwalior', 'Quezon City', 'Wanning')",1,0
"Exactly 0 of the following cities are in the United Arab Emirates: Abu Dhabi, Sharjah, Zhangjiagang, Kanpur, Al Ain City.",0,the United Arab Emirates,"('Abu Dhabi', 'Al Ain City', 'Kanpur', 'Sharjah', 'Zhangjiagang')",0,3
"Exactly 3 of the following cities are in Côte d'Ivoire: Harare, Abobo, Abidjan, Bamako, Bouake.",1,Côte d'Ivoire,"('Abidjan', 'Abobo', 'Bamako', 'Bouake', 'Harare')",3,3
"Exactly 2 of the following cities are in Angola: Bekasi, Golfe, Calumbo, Mulenvos, Hoji ya Henda.",0,Angola,"('Bekasi', 'Calumbo', 'Golfe', 'Hoji ya Henda', 'Mulenvos')",2,4
"Exactly 3 of the following cities are in Bangladesh: Katsina, Pimpri, Rangpur, Rajshahi, Luzhou.",0,Bangladesh,"('Katsina', 'Luzhou', 'Pimpri', 'Rajshahi', 'Rangpur')",3,2
"Exactly 1 of the following cities are in Equatorial Guinea: Calgary, Naberezhnyye Chelny, Marrakesh, Abuja, Orumiyeh.",0,Equatorial Guinea,"('Abuja', 'Calgary', 'Marrakesh', 'Naberezhnyye Chelny', 'Orumiyeh')",1,0
"Exactly 3 of the following cities are in Vietnam: Hue, Bien Hoa, Khabarovsk, Da Nang, Calabar.",1,Vietnam,"('Bien Hoa', 'Calabar', 'Da Nang', 'Hue', 'Khabarovsk')",3,3
"Exactly 3 of the following cities are in Malawi: Cotonou, Zamboanga, Pudong, Zhangzhou, Ziyang.",0,Malawi,"('Cotonou', 'Pudong', 'Zamboanga', 'Zhangzhou', 'Ziyang')",3,0
"Exactly 2 of the following cities are in Angola: Maianga, Goiania, Qiqihar, Benguela, Abeokuta.",1,Angola,"('Abeokuta', 'Benguela', 'Goiania', 'Maianga', 'Qiqihar')",2,2
"Exactly 5 of the following cities are in Vietnam: Hue, Thuan An, Bien Hoa, Can Tho, Haiphong.",1,Vietnam,"('Bien Hoa', 'Can Tho', 'Haiphong', 'Hue', 'Thuan An')",5,5
"Exactly 0 of the following cities are in Guinea: Conakry, Novosibirsk, Volgograd, Homs, Asmara.",0,Guinea,"('Asmara', 'Conakry', 'Homs', 'Novosibirsk', 'Volgograd')",0,1
"Exactly 4 of the following cities are in South Africa: Benoni, Bloemfontein, Pietermaritzburg, Soshanguve, Evaton.",0,South Africa,"('Benoni', 'Bloemfontein', 'Evaton', 'Pietermaritzburg', 'Soshanguve')",4,5
"Exactly 4 of the following cities are in South Korea: Incheon, Anyang-si, Suizhou, Changwon, Seongnam-si.",1,South Korea,"('Anyang-si', 'Changwon', 'Incheon', 'Seongnam-si', 'Suizhou')",4,4
"Exactly 4 of the following cities are in Singapore: Namangan, Khartoum North, Binh Thanh, Changshu, Basrah.",0,Singapore,"('Basrah', 'Binh Thanh', 'Changshu', 'Khartoum North', 'Namangan')",4,0
"Exactly 1 of the following cities are in Luxembourg: Taicang, Battagram, Borivli, Teni, Guangyuan.",0,Luxembourg,"('Battagram', 'Borivli', 'Guangyuan', 'Taicang', 'Teni')",1,0
"Exactly 0 of the following cities are in Venezuela: Barquisimeto, Tokyo, Xinyu, Pasir Gudang, Nanchang.",0,Venezuela,"('Barquisimeto', 'Nanchang', 'Pasir Gudang', 'Tokyo', 'Xinyu')",0,1
"Exactly 5 of the following cities are in Costa Rica: Johannesburg, Lu'an, Guilin, Kathmandu, Ahvaz.",0,Costa Rica,"('Ahvaz', 'Guilin', 'Johannesburg', 'Kathmandu', ""Lu'an"")",5,0
"Exactly 1 of the following cities are in Turkey: Qiqihar, UEskuedar, Erzurum, Linyi, Erbil.",0,Turkey,"('Erbil', 'Erzurum', 'Linyi', 'Qiqihar', 'UEskuedar')",1,2
"Exactly 3 of the following cities are in Niger: Nyala, Niamey, Kermanshah, Golfe, Kryvyy Rih.",0,Niger,"('Golfe', 'Kermanshah', 'Kryvyy Rih', 'Niamey', 'Nyala')",3,1
"Exactly 5 of the following cities are in Nigeria: Ibadan, Kaduna, Benin City, Port Harcourt, Katsina.",1,Nigeria,"('Benin City', 'Ibadan', 'Kaduna', 'Katsina', 'Port Harcourt')",5,5
"Exactly 3 of the following cities are in Malaysia: Kuantan, Taguig, Pelentong, Pallabi, Pasir Gudang.",1,Malaysia,"('Kuantan', 'Pallabi', 'Pasir Gudang', 'Pelentong', 'Taguig')",3,3
"Exactly 5 of the following cities are in India: Nellore, Jamnagar, Pimpri, Bilimora, Jabalpur.",1,India,"('Bilimora', 'Jabalpur', 'Jamnagar', 'Nellore', 'Pimpri')",5,5
"Exactly 5 of the following cities are in Cuba: Santo Domingo Oeste, Naberezhnyye Chelny, Comilla, Khartoum North, Irbid.",0,Cuba,"('Comilla', 'Irbid', 'Khartoum North', 'Naberezhnyye Chelny', 'Santo Domingo Oeste')",5,0
"Exactly 5 of the following cities are in Peru: Fes, Piura, Arequipa, Callao, Chiclayo.",0,Peru,"('Arequipa', 'Callao', 'Chiclayo', 'Fes', 'Piura')",5,4
"Exactly 0 of the following cities are in Afghanistan: Gold Coast, Chongqing, Mazar-e Sharif, Warangal, Bannu.",0,Afghanistan,"('Bannu', 'Chongqing', 'Gold Coast', 'Mazar-e Sharif', 'Warangal')",0,1
"Exactly 3 of the following cities are in Jordan: Agege, Zarqa, Irbid, Marrakesh, Amman.",1,Jordan,"('Agege', 'Amman', 'Irbid', 'Marrakesh', 'Zarqa')",3,3
"Exactly 2 of the following cities are in the Democratic Republic of the Congo: Likasi, Bhopal, Volgograd, Hue, Taicang.",0,the Democratic Republic of the Congo,"('Bhopal', 'Hue', 'Likasi', 'Taicang', 'Volgograd')",2,1
"Exactly 1 of the following cities are in Belize: Amman, Banjarmasin, Taicang, New York City, Bauchi.",0,Belize,"('Amman', 'Banjarmasin', 'Bauchi', 'New York City', 'Taicang')",1,0
"Exactly 4 of the following cities are in Japan: Niigata, Fukuoka, Osaka, Tashkent, Nagoya.",1,Japan,"('Fukuoka', 'Nagoya', 'Niigata', 'Osaka', 'Tashkent')",4,4
"Exactly 3 of the following cities are in Zambia: Can Tho, Evaton, Maoming, Karachi, Ndola.",0,Zambia,"('Can Tho', 'Evaton', 'Karachi', 'Maoming', 'Ndola')",3,1
