statement,label,country,cities,stated_k,actual_k
"Exactly 0 of the following cities are in India: Baku, Thiruvananthapuram.",0,India,"('Baku', 'Thiruvananthapuram')",0,1
"Exactly 0 of the following cities are in Mauritania: Ordos, Assiut.",1,Mauritania,"('Assiut', 'Ordos')",0,0
"Exactly 1 of the following cities are in Moldova: Rui'an, Chisinau.",1,Moldova,"('Chisinau', ""Rui'an"")",1,1
"Exactly 0 of the following cities are in Syria: Latakia, Ar Raqqah.",0,Syria,"('Ar Raqqah', 'Latakia')",0,2
"Exactly 2 of the following cities are in Turkey: Malatya, Adana.",1,Turkey,"('Adana', 'Malatya')",2,2
"Exactly 2 of the following cities are in Pakistan: Faisalabad, Bahawalpur.",1,Pakistan,"('Bahawalpur', 'Faisalabad')",2,2
"Exactly 0 of the following cities are in Comoros: Puning, Binzhou.",1,Comoros,"('Binzhou', 'Puning')",0,0
"Exactly 0 of the following cities are in the Democratic Republic of the Congo: Kinshasa, Wanxian.",0,the Democratic Republic of the Congo,"('Kinshasa', 'Wanxian')",0,1
"Exactly 0 of the following cities are in Liechtenstein: Warangal, Mbeya.",1,Liechtenstein,"('Mbeya', 'Warangal')",0,0
"Exactly 0 of the following cities are in Nicaragua: San Miguel de Tucuman, Ulanqab.",1,Nicaragua,"('San Miguel de Tucuman', 'Ulanqab')",0,0
"Exactly 2 of the following cities are in the United States: The Bronx, Fort Worth.",1,the United States,"('Fort Worth', 'The Bronx')",2,2
"Exactly 1 of the following cities are in Chile: Puente Alto, Yekaterinburg.",1,Chile,"('Puente Alto', 'Yekaterinburg')",1,1
"Exactly 1 of the following cities are in Kyrgyzstan: Tasikmalaya, Bishkek.",1,Kyrgyzstan,"('Bishkek', 'Tasikmalaya')",1,1
"Exactly 1 of the following cities are in Nigeria: Kaduna, Chenzhou.",1,Nigeria,"('Chenzhou', 'Kaduna')",1,1
"Exactly 0 of the following cities are in India: Mbeya, Kallakurichi.",0,India,"('Kallakurichi', 'Mbeya')",0,1
"Exactly 1 of the following cities are in Burkina Faso: Zigong, Ouagadougou.",1,Burkina Faso,"('Ouagadougou', 'Zigong')",1,1
"Exactly 1 of the following cities are in Portugal: Matola, Al Hudaydah.",0,Portugal,"('Al Hudaydah', 'Matola')",1,0
"Exactly 2 of the following cities are in Venezuela: Dortmund, Ciudad Guayana.",0,Venezuela,"('Ciudad Guayana', 'Dortmund')",2,1
"Exactly 2 of the following cities are in Mexico: Acapulco de Juarez, Reynosa.",1,Mexico,"('Acapulco de Juarez', 'Reynosa')",2,2
"Exactly 1 of the following cities are in Tunisia: Daegu, Bamako.",0,Tunisia,"('Bamako', 'Daegu')",1,0
"Exactly 0 of the following cities are in Sao Tome and Principe: Kitwe, Sanming.",1,Sao Tome and Principe,"('Kitwe', 'Sanming')",0,0
"Exactly 1 of the following cities are in Nigeria: Huzhou, Bucheon-si.",0,Nigeria,"('Bucheon-si', 'Huzhou')",1,0
"Exactly 2 of the following cities are in Cambodia: Almaty, Neijiang.",0,Cambodia,"('Almaty', 'Neijiang')",2,0
"Exactly 0 of the following cities are in Lithuania: Ciudad Guayana, Lodz.",1,Lithuania,"('Ciudad Guayana', 'Lodz')",0,0
"Exactly 1 of the following cities are in Kazakhstan: Las Pinas, Macapa.",0,Kazakhstan,"('Las Pinas', 'Macapa')",1,0
"Exactly 1 of the following cities are in Afghanistan: Al Ain City, Mulenvos.",0,Afghanistan,"('Al Ain City', 'Mulenvos')",1,0
"Exactly 0 of the following cities are in Uganda: Coimbatore, Diyarbakir.",1,Uganda,"('Coimbatore', 'Diyarbakir')",0,0
"Exactly 0 of the following cities are in Mozambique: Maputo, Carrefour.",0,Mozambique,"('Carrefour', 'Maputo')",0,1
"Exactly 2 of the following cities are in Russia: Sao Bernardo do Campo, Yekaterinburg.",0,Russia,"('Sao Bernardo do Campo', 'Yekaterinburg')",2,1
"Exactly 2 of the following cities are in Ecuador: Quito, Kunming.",0,Ecuador,"('Kunming', 'Quito')",2,1
"Exactly 0 of the following cities are in Poland: Kuala Lumpur, Fes.",1,Poland,"('Fes', 'Kuala Lumpur')",0,0
"Exactly 1 of the following cities are in Russia: Saratov, Rangpur.",1,Russia,"('Rangpur', 'Saratov')",1,1
"Exactly 0 of the following cities are in Yemen: Taiz, Aden.",0,Yemen,"('Aden', 'Taiz')",0,2
"Exactly 2 of the following cities are in Tunisia: Tokyo, Wenzhou.",0,Tunisia,"('Tokyo', 'Wenzhou')",2,0
"Exactly 1 of the following cities are in Vanuatu: Lviv, Guang'an.",0,Vanuatu,"(""Guang'an"", 'Lviv')",1,0
"Exactly 2 of the following cities are in the United States: Milwaukee, The Bronx.",1,the United States,"('Milwaukee', 'The Bronx')",2,2
"Exactly 2 of the following cities are in Malaysia: Selayang Baru Utara, Kota Bharu.",1,Malaysia,"('Kota Bharu', 'Selayang Baru Utara')",2,2
"Exactly 2 of the following cities are in Russia: Yekaterinburg, Vladivostok.",1,Russia,"('Vladivostok', 'Yekaterinburg')",2,2
"Exactly 0 of the following cities are in Malaysia: Kuantan, Tlalpan.",0,Malaysia,"('Kuantan', 'Tlalpan')",0,1
"Exactly 1 of the following cities are in Estonia: Balikpapan, Huaibei.",0,Estonia,"('Balikpapan', 'Huaibei')",1,0
"Exactly 1 of the following cities are in Hungary: Bijie, Budapest.",1,Hungary,"('Bijie', 'Budapest')",1,1
"Exactly 2 of the following cities are in Nigeria: Ajegunle, Jos.",1,Nigeria,"('Ajegunle', 'Jos')",2,2
"Exactly 0 of the following cities are in Belarus: Niteroi, Homyel'.",0,Belarus,"(""Homyel'"", 'Niteroi')",0,1
"Exactly 1 of the following cities are in Costa Rica: Petaling Jaya, Niamey.",0,Costa Rica,"('Niamey', 'Petaling Jaya')",1,0
"Exactly 2 of the following cities are in Nigeria: Benin City, Ebute Ikorodu.",1,Nigeria,"('Benin City', 'Ebute Ikorodu')",2,2
"Exactly 2 of the following cities are in Cyprus: Kota Kuala Muda, Al Basrah al Qadimah.",0,Cyprus,"('Al Basrah al Qadimah', 'Kota Kuala Muda')",2,0
"Exactly 1 of the following cities are in Chad: N'Djamena, Xiamen.",1,Chad,"(""N'Djamena"", 'Xiamen')",1,1
"Exactly 0 of the following cities are in South Korea: Ansan-si, Daegu.",0,South Korea,"('Ansan-si', 'Daegu')",0,2
"Exactly 0 of the following cities are in Indonesia: Jakarta, Recife.",0,Indonesia,"('Jakarta', 'Recife')",0,1
"Exactly 0 of the following cities are in Madagascar: Antananarivo, Bayan Nur.",0,Madagascar,"('Antananarivo', 'Bayan Nur')",0,1
"Exactly 1 of the following cities are in Peru: Callao, Arequipa.",0,Peru,"('Arequipa', 'Callao')",1,2
"Exactly 2 of the following cities are in Japan: Itabashi, Hamamatsu.",1,Japan,"('Hamamatsu', 'Itabashi')",2,2
"Exactly 0 of the following cities are in Malaysia: Kota Kuala Muda, Mukim Pulai.",0,Malaysia,"('Kota Kuala Muda', 'Mukim Pulai')",0,2
"Exactly 2 of the following cities are in Venezuela: Kallakurichi, Jambi City.",0,Venezuela,"('Jambi City', 'Kallakurichi')",2,0
"Exactly 2 of the following cities are in Mozambique: Beira, Maputo.",1,Mozambique,"('Beira', 'Maputo')",2,2
"Exactly 0 of the following cities are in Niger: Baghdad, Niamey.",0,Niger,"('Baghdad', 'Niamey')",0,1
"Exactly 1 of the following cities are in Vietnam: Bien Hoa, Haiphong.",0,Vietnam,"('Bien Hoa', 'Haiphong')",1,2
"Exactly 2 of the following cities are in Latvia: Riga, Dushanbe.",0,Latvia,"('Dushanbe', 'Riga')",2,1
"Exactly 0 of the following cities are in Bosnia and Herzegovina: Al Fayyum, Minsk.",1,Bosnia and Herzegovina,"('Al Fayyum', 'Minsk')",0,0
"Exactly 2 of the following cities are in Iran: Karaj, Hamadan.",1,Iran,"('Hamadan', 'Karaj')",2,2
"Exactly 1 of the following cities are in Poland: Calabar, Kumasi.",0,Poland,"('Calabar', 'Kumasi')",1,0
"Exactly 0 of the following cities are in Estonia: New York City, Ashgabat.",1,Estonia,"('Ashgabat', 'New York City')",0,0
"Exactly 0 of the following cities are in Namibia: Mandalay, Bobo-Dioulasso.",1,Namibia,"('Bobo-Dioulasso', 'Mandalay')",0,0
"Exactly 2 of the following cities are in South Korea: Goyang-si, Hwaseong-si.",1,South Korea,"('Goyang-si', 'Hwaseong-si')",2,2
"Exactly 0 of the following cities are in the Democratic Republic of the Congo: Mbuji-Mayi, Santo Domingo Oeste.",0,the Democratic Republic of the Congo,"('Mbuji-Mayi', 'Santo Domingo Oeste')",0,1
"Exactly 2 of the following cities are in Armenia: Suining, Pallabi.",0,Armenia,"('Pallabi', 'Suining')",2,0
"Exactly 1 of the following cities are in Nepal: Pokhara, Jiaxing.",1,Nepal,"('Jiaxing', 'Pokhara')",1,1
"Exactly 1 of the following cities are in Kazakhstan: Almaty, Wanzhou.",1,Kazakhstan,"('Almaty', 'Wanzhou')",1,1
"Exactly 1 of the following cities are in France: Tolyatti, Nansana.",0,France,"('Nansana', 'Tolyatti')",1,0
"Exactly 1 of the following cities are in Uganda: Port-au-Prince, Kampala.",1,Uganda,"('Kampala', 'Port-au-Prince')",1,1
"Exactly 0 of the following cities are in Chile: Puente Alto, Sanaa.",0,Chile,"('Puente Alto', 'Sanaa')",0,1
"Exactly 2 of the following cities are in Japan: Kagoshima, Utsunomiya.",1,Japan,"('Kagoshima', 'Utsunomiya')",2,2
"Exactly 2 of the following cities are in Angola: Kikolo, Varanasi.",0,Angola,"('Kikolo', 'Varanasi')",2,1
"Exactly 2 of the following cities are in Iraq: Ha'il, Shizuoka.",0,Iraq,"(""Ha'il"", 'Shizuoka')",2,0
"Exactly 1 of the following cities are in Nicaragua: Managua, Puente Alto.",1,Nicaragua,"('Managua', 'Puente Alto')",1,1
"Exactly 1 of the following cities are in the Gambia: Budapest, Osogbo.",0,the Gambia,"('Budapest', 'Osogbo')",1,0
"Exactly 0 of the following cities are in Norway: Faridabad, Oslo.",0,Norway,"('Faridabad', 'Oslo')",0,1
"Exactly 2 of the following cities are in Yemen: Aden, Ibb.",1,Yemen,"('Aden', 'Ibb')",2,2
"Exactly 1 of the following cities are in Mexico: Tlaquepaque, Naucalpan de Juarez.",0,Mexico,"('Naucalpan de Juarez', 'Tlaquepaque')",1,2
"Exactly 2 of the following cities are in South Africa: Sorocaba, Borama.",0,South Africa,"('Borama', 'Sorocaba')",2,0
"Exactly 0 of the following cities are in Spain: Nasiriyah, Aguascalientes.",1,Spain,"('Aguascalientes', 'Nasiriyah')",0,0
"Exactly 0 of the following cities are in Angola: Hoji ya Henda, Songjiang.",0,Angola,"('Hoji ya Henda', 'Songjiang')",0,1
"Exactly 2 of the following cities are in Angola: Cabinda, Calumbo.",1,Angola,"('Cabinda', 'Calumbo')",2,2
"Exactly 0 of the following cities are in Malawi: Mogadishu, Ta'if.",1,Malawi,"('Mogadishu', ""Ta'if"")",0,0
"Exactly 2 of the following cities are in Mexico: Santiago de Queretaro, Tlaquepaque.",1,Mexico,"('Santiago de Queretaro', 'Tlaquepaque')",2,2
"Exactly 2 of the following cities are in Bangladesh: Pallabi, Chattogram.",1,Bangladesh,"('Chattogram', 'Pallabi')",2,2
"Exactly 1 of the following cities are in Peru: Bouake, Piura.",1,Peru,"('Bouake', 'Piura')",1,1
"Exactly 1 of the following cities are in Denmark: Antalya, Copenhagen.",1,Denmark,"('Antalya', 'Copenhagen')",1,1
"Exactly 0 of the following cities are in Colombia: Pekanbaru, Zhangye.",1,Colombia,"('Pekanbaru', 'Zhangye')",0,0
"Exactly 2 of the following cities are in Turkey: Kuecuekcekmece, Diyarbakir.",1,Turkey,"('Diyarbakir', 'Kuecuekcekmece')",2,2
"Exactly 1 of the following cities are in Zimbabwe: Ajegunle, Bulawayo.",1,Zimbabwe,"('Ajegunle', 'Bulawayo')",1,1
"Exactly 0 of the following cities are in Argentina: Bareilly, Salta.",0,Argentina,"('Bareilly', 'Salta')",0,1
"Exactly 1 of the following cities are in Singapore: Ningbo, Nakuru.",0,Singapore,"('Nakuru', 'Ningbo')",1,0
"Exactly 2 of the following cities are in Pakistan: Shekhupura, Dera Ismail Khan.",1,Pakistan,"('Dera Ismail Khan', 'Shekhupura')",2,2
"Exactly 1 of the following cities are in South Africa: Bloemfontein, Soweto.",0,South Africa,"('Bloemfontein', 'Soweto')",1,2
"Exactly 2 of the following cities are in Argentina: San Miguel de Tucuman, Salta.",1,Argentina,"('Salta', 'San Miguel de Tucuman')",2,2
"Exactly 1 of the following cities are in Monaco: Chongming, Itabashi.",0,Monaco,"('Chongming', 'Itabashi')",1,0
"Exactly 0 of the following cities are in Uganda: Kampala, Nansana.",0,Uganda,"('Kampala', 'Nansana')",0,2
"Exactly 0 of the following cities are in Syria: Aleppo, Latakia.",0,Syria,"('Aleppo', 'Latakia')",0,2
"Exactly 1 of the following cities are in Singapore: Chattogram, Qom.",0,Singapore,"('Chattogram', 'Qom')",1,0
"Exactly 0 of the following cities are in Iraq: Pekanbaru, Soshanguve.",1,Iraq,"('Pekanbaru', 'Soshanguve')",0,0
"Exactly 0 of the following cities are in Azerbaijan: Prayagraj, Shizuoka.",1,Azerbaijan,"('Prayagraj', 'Shizuoka')",0,0
"Exactly 1 of the following cities are in Slovenia: Maianga, Faridabad.",0,Slovenia,"('Faridabad', 'Maianga')",1,0
"Exactly 2 of the following cities are in France: Bucheon-si, Lyon.",0,France,"('Bucheon-si', 'Lyon')",2,1
"Exactly 2 of the following cities are in Seychelles: Xuchang, Goiania.",0,Seychelles,"('Goiania', 'Xuchang')",2,0
"Exactly 2 of the following cities are in Saudi Arabia: Jeddah, Dammam.",1,Saudi Arabia,"('Dammam', 'Jeddah')",2,2
"Exactly 2 of the following cities are in Liberia: Himeji, Lahore.",0,Liberia,"('Himeji', 'Lahore')",2,0
"Exactly 1 of the following cities are in Djibouti: Ibadan, Minhang.",0,Djibouti,"('Ibadan', 'Minhang')",1,0
"Exactly 2 of the following cities are in Sierra Leone: Mbeya, Kitwe.",0,Sierra Leone,"('Kitwe', 'Mbeya')",2,0
"Exactly 0 of the following cities are in Bosnia and Herzegovina: Zamboanga, Karol Bagh.",1,Bosnia and Herzegovina,"('Karol Bagh', 'Zamboanga')",0,0
"Exactly 2 of the following cities are in France: Lyon, Toulouse.",1,France,"('Lyon', 'Toulouse')",2,2
"Exactly 1 of the following cities are in Algeria: Algiers, Kikwit.",1,Algeria,"('Algiers', 'Kikwit')",1,1
"Exactly 1 of the following cities are in Pakistan: Soweto, Anyang-si.",0,Pakistan,"('Anyang-si', 'Soweto')",1,0
"Exactly 0 of the following cities are in the United States: Albuquerque, Milwaukee.",0,the United States,"('Albuquerque', 'Milwaukee')",0,2
"Exactly 0 of the following cities are in Kuwait: Likasi, Al Ahmadi.",0,Kuwait,"('Al Ahmadi', 'Likasi')",0,1
"Exactly 2 of the following cities are in Indonesia: Situbondo, Torreon.",0,Indonesia,"('Situbondo', 'Torreon')",2,1
"Exactly 0 of the following cities are in North Korea: Florianopolis, Arak.",1,North Korea,"('Arak', 'Florianopolis')",0,0
"Exactly 1 of the following cities are in Haiti: Port-au-Prince, Bengbu.",1,Haiti,"('Bengbu', 'Port-au-Prince')",1,1
"Exactly 0 of the following cities are in Afghanistan: Teni, Kinshasa.",1,Afghanistan,"('Kinshasa', 'Teni')",0,0
"Exactly 0 of the following cities are in Costa Rica: Jammu, Leon de los Aldama.",1,Costa Rica,"('Jammu', 'Leon de los Aldama')",0,0
"Exactly 2 of the following cities are in Côte d'Ivoire: Bouake, Abidjan.",1,Côte d'Ivoire,"('Abidjan', 'Bouake')",2,2
"Exactly 1 of the following cities are in Togo: Shah Alam, Lome.",1,Togo,"('Lome', 'Shah Alam')",1,1
"Exactly 2 of the following cities are in Jordan: Irbid, Nha Trang.",0,Jordan,"('Irbid', 'Nha Trang')",2,1
"Exactly 1 of the following cities are in Germany: Hannover, Longyan.",1,Germany,"('Hannover', 'Longyan')",1,1
"Exactly 2 of the following cities are in Turkey: Diyarbakir, Esenyurt.",1,Turkey,"('Diyarbakir', 'Esenyurt')",2,2
"Exactly 2 of the following cities are in Ghana: Lusaka, Laibin.",0,Ghana,"('Laibin', 'Lusaka')",2,0
"Exactly 0 of the following cities are in Djibouti: Gold Coast, Bucaramanga.",1,Djibouti,"('Bucaramanga', 'Gold Coast')",0,0
"Exactly 1 of the following cities are in Cyprus: Luzhou, Mar del Plata.",0,Cyprus,"('Luzhou', 'Mar del Plata')",1,0
"Exactly 0 of the following cities are in Tanzania: Odesa, Da Nang.",1,Tanzania,"('Da Nang', 'Odesa')",0,0
"Exactly 0 of the following cities are in the Maldives: Fukuoka, Vijayawada.",1,the Maldives,"('Fukuoka', 'Vijayawada')",0,0
"Exactly 1 of the following cities are in Mexico: Lipetsk, Bokaro.",0,Mexico,"('Bokaro', 'Lipetsk')",1,0
"Exactly 1 of the following cities are in Syria: Ar Raqqah, Maracaibo.",1,Syria,"('Ar Raqqah', 'Maracaibo')",1,1
"Exactly 0 of the following cities are in South Korea: Bhilai, Yinchuan.",1,South Korea,"('Bhilai', 'Yinchuan')",0,0
"Exactly 2 of the following cities are in Nigeria: Makhachkala, Fuxin.",0,Nigeria,"('Fuxin', 'Makhachkala')",2,0
"Exactly 1 of the following cities are in Lebanon: Aparecida de Goiania, Zhongwei.",0,Lebanon,"('Aparecida de Goiania', 'Zhongwei')",1,0
"Exactly 0 of the following cities are in Turkey: Yunfu, Kayseri.",0,Turkey,"('Kayseri', 'Yunfu')",0,1
"Exactly 1 of the following cities are in Mali: Bogor, Virar.",0,Mali,"('Bogor', 'Virar')",1,0
"Exactly 2 of the following cities are in the Czech Republic: Saitama, Latakia.",0,the Czech Republic,"('Latakia', 'Saitama')",2,0
"Exactly 1 of the following cities are in the Democratic Republic of the Congo: Mbuji-Mayi, Lubumbashi.",0,the Democratic Republic of the Congo,"('Lubumbashi', 'Mbuji-Mayi')",1,2
"Exactly 0 of the following cities are in Ukraine: Kharkiv, Dnipro.",0,Ukraine,"('Dnipro', 'Kharkiv')",0,2
"Exactly 2 of the following cities are in Turkmenistan: Chongqing, Xuhui.",0,Turkmenistan,"('Chongqing', 'Xuhui')",2,0
"Exactly 0 of the following cities are in Laos: Handan, Suining.",1,Laos,"('Handan', 'Suining')",0,0
"Exactly 1 of the following cities are in Benin: Shekhupura, Cotonou.",1,Benin,"('Cotonou', 'Shekhupura')",1,1
"Exactly 1 of the following cities are in Poland: Luohu District, Pokhara.",0,Poland,"('Luohu District', 'Pokhara')",1,0
"Exactly 0 of the following cities are in Moldova: Tlaquepaque, Yingkou.",1,Moldova,"('Tlaquepaque', 'Yingkou')",0,0
"Exactly 0 of the following cities are in Lebanon: Suqian, Kharkiv.",1,Lebanon,"('Kharkiv', 'Suqian')",0,0
"Exactly 1 of the following cities are in Burkina Faso: Karachi, Kalaburagi.",0,Burkina Faso,"('Kalaburagi', 'Karachi')",1,0
"Exactly 1 of the following cities are in Nigeria: Puning, Katsina.",1,Nigeria,"('Katsina', 'Puning')",1,1
"Exactly 1 of the following cities are in Denmark: Copenhagen, Dnipro.",1,Denmark,"('Copenhagen', 'Dnipro')",1,1
"Exactly 2 of the following cities are in Cambodia: Itabashi, Hannover.",0,Cambodia,"('Hannover', 'Itabashi')",2,0
"Exactly 1 of the following cities are in Japan: Adachi, Hiroshima.",0,Japan,"('Adachi', 'Hiroshima')",1,2
"Exactly 1 of the following cities are in Kuwait: Ilorin, Al Ahmadi.",1,Kuwait,"('Al Ahmadi', 'Ilorin')",1,1
"Exactly 2 of the following cities are in Germany: Koeln, Frankfurt am Main.",1,Germany,"('Frankfurt am Main', 'Koeln')",2,2
"Exactly 0 of the following cities are in Indonesia: Serang, Batam.",0,Indonesia,"('Batam', 'Serang')",0,2
"Exactly 1 of the following cities are in Singapore: Novosibirsk, Iskandar Puteri.",0,Singapore,"('Iskandar Puteri', 'Novosibirsk')",1,0
"Exactly 0 of the following cities are in Guinea: Jamshedpur, Xuancheng.",1,Guinea,"('Jamshedpur', 'Xuancheng')",0,0
"Exactly 2 of the following cities are in the Philippines: Cagayan de Oro, Muntinlupa.",1,the Philippines,"('Cagayan de Oro', 'Muntinlupa')",2,2
"Exactly 1 of the following cities are in Guinea: Kathmandu, Conakry.",1,Guinea,"('Conakry', 'Kathmandu')",1,1
"Exactly 0 of the following cities are in Japan: Sapporo, Omsk.",0,Japan,"('Omsk', 'Sapporo')",0,1
"Exactly 2 of the following cities are in Saudi Arabia: Dalian, Xianning.",0,Saudi Arabia,"('Dalian', 'Xianning')",2,0
"Exactly 2 of the following cities are in Egypt: Suez, Al Fayyum.",1,Egypt,"('Al Fayyum', 'Suez')",2,2
"Exactly 0 of the following cities are in Vietnam: Can Tho, Laiwu.",0,Vietnam,"('Can Tho', 'Laiwu')",0,1
"Exactly 0 of the following cities are in Madagascar: Antananarivo, Conakry.",0,Madagascar,"('Antananarivo', 'Conakry')",0,1
"Exactly 1 of the following cities are in Kazakhstan: Aktobe, Shenyang.",1,Kazakhstan,"('Aktobe', 'Shenyang')",1,1
"Exactly 0 of the following cities are in Chad: Uberlandia, N'Djamena.",0,Chad,"(""N'Djamena"", 'Uberlandia')",0,1
"Exactly 1 of the following cities are in Bangladesh: Mirpur Model Thana, Zhaotong.",1,Bangladesh,"('Mirpur Model Thana', 'Zhaotong')",1,1
"Exactly 0 of the following cities are in Morocco: Fes, Agadir.",0,Morocco,"('Agadir', 'Fes')",0,2
"Exactly 2 of the following cities are in Turkey: Esenyurt, Kuecuekcekmece.",1,Turkey,"('Esenyurt', 'Kuecuekcekmece')",2,2
"Exactly 0 of the following cities are in Portugal: Esenyurt, Port Harcourt.",1,Portugal,"('Esenyurt', 'Port Harcourt')",0,0
"Exactly 2 of the following cities are in Russia: Naberezhnyye Chelny, Novokuznetsk.",1,Russia,"('Naberezhnyye Chelny', 'Novokuznetsk')",2,2
"Exactly 1 of the following cities are in Senegal: Pikine, Thembisa.",1,Senegal,"('Pikine', 'Thembisa')",1,1
"Exactly 1 of the following cities are in South Korea: Coimbatore, Pimpri-Chinchwad.",0,South Korea,"('Coimbatore', 'Pimpri-Chinchwad')",1,0
"Exactly 1 of the following cities are in Laos: Vientiane, Linyi.",1,Laos,"('Linyi', 'Vientiane')",1,1
"Exactly 1 of the following cities are in Mauritania: Nanjing, Panzhihua.",0,Mauritania,"('Nanjing', 'Panzhihua')",1,0
"Exactly 2 of the following cities are in Indonesia: Bekasi, Cimahi.",1,Indonesia,"('Bekasi', 'Cimahi')",2,2
"Exactly 2 of the following cities are in Morocco: Bayan Nur, Tangier.",0,Morocco,"('Bayan Nur', 'Tangier')",2,1
"Exactly 1 of the following cities are in Lithuania: Brasilia, Vilnius.",1,Lithuania,"('Brasilia', 'Vilnius')",1,1
"Exactly 2 of the following cities are in Rwanda: Kigali, Cape Town.",0,Rwanda,"('Cape Town', 'Kigali')",2,1
"Exactly 0 of the following cities are in Honduras: Utsunomiya, San Pedro Sula.",0,Honduras,"('San Pedro Sula', 'Utsunomiya')",0,1
"Exactly 0 of the following cities are in Ireland: Gold Coast, Dakar.",1,Ireland,"('Dakar', 'Gold Coast')",0,0
"Exactly 0 of the following cities are in Gabon: Libreville, Cankaya.",0,Gabon,"('Cankaya', 'Libreville')",0,1
"Exactly 1 of the following cities are in Kazakhstan: Varanasi, Astana.",1,Kazakhstan,"('Astana', 'Varanasi')",1,1
"Exactly 0 of the following cities are in Argentina: Al Mawsil al Jadidah, Mengzi.",1,Argentina,"('Al Mawsil al Jadidah', 'Mengzi')",0,0
"Exactly 0 of the following cities are in Kenya: Kakamega, Mombasa.",0,Kenya,"('Kakamega', 'Mombasa')",0,2
"Exactly 2 of the following cities are in South Korea: Suwon, Goyang-si.",1,South Korea,"('Goyang-si', 'Suwon')",2,2
"Exactly 2 of the following cities are in Bosnia and Herzegovina: Sarajevo, Carrefour.",0,Bosnia and Herzegovina,"('Carrefour', 'Sarajevo')",2,1
"Exactly 0 of the following cities are in the Central African Republic: Daqing, Camayenne.",1,the Central African Republic,"('Camayenne', 'Daqing')",0,0
"Exactly 2 of the following cities are in Zimbabwe: Mississauga, Harare.",0,Zimbabwe,"('Harare', 'Mississauga')",2,1
"Exactly 2 of the following cities are in Venezuela: Ciudad Guayana, Barquisimeto.",1,Venezuela,"('Barquisimeto', 'Ciudad Guayana')",2,2
"Exactly 1 of the following cities are in the United States: New South Memphis, The Bronx.",0,the United States,"('New South Memphis', 'The Bronx')",1,2
"Exactly 2 of the following cities are in South Korea: Yongzhou, Ulsan.",0,South Korea,"('Ulsan', 'Yongzhou')",2,1
"Exactly 0 of the following cities are in Suriname: Nagoya, Mombasa.",1,Suriname,"('Mombasa', 'Nagoya')",0,0
"Exactly 1 of the following cities are in Austria: Sokoto, Fortaleza.",0,Austria,"('Fortaleza', 'Sokoto')",1,0
"Exactly 2 of the following cities are in Turkey: Erzurum, Kayseri.",1,Turkey,"('Erzurum', 'Kayseri')",2,2
"Exactly 2 of the following cities are in Turkey: UEskuedar, Ankara.",1,Turkey,"('Ankara', 'UEskuedar')",2,2
"Exactly 1 of the following cities are in North Korea: Perm, Kaduna.",0,North Korea,"('Kaduna', 'Perm')",1,0
"Exactly 1 of the following cities are in Malta: Bucaramanga, Kayseri.",0,Malta,"('Bucaramanga', 'Kayseri')",1,0
"Exactly 1 of the following cities are in Finland: Hwaseong-si, Rizhao.",0,Finland,"('Hwaseong-si', 'Rizhao')",1,0
"Exactly 1 of the following cities are in Antigua and Barbuda: Linfen, General Santos.",0,Antigua and Barbuda,"('General Santos', 'Linfen')",1,0
"Exactly 2 of the following cities are in Vietnam: Ho Chi Minh City, Nha Trang.",1,Vietnam,"('Ho Chi Minh City', 'Nha Trang')",2,2
"Exactly 1 of the following cities are in Uganda: Kampala, Mississauga.",1,Uganda,"('Kampala', 'Mississauga')",1,1
"Exactly 2 of the following cities are in Pakistan: Peshawar, Dera Ismail Khan.",1,Pakistan,"('Dera Ismail Khan', 'Peshawar')",2,2
"Exactly 0 of the following cities are in Saudi Arabia: Najran, Madinah.",0,Saudi Arabia,"('Madinah', 'Najran')",0,2
"Exactly 1 of the following cities are in Nepal: Soshanguve, Tiruppur.",0,Nepal,"('Soshanguve', 'Tiruppur')",1,0
"Exactly 1 of the following cities are in Sudan: Tiruppur, Nyala.",1,Sudan,"('Nyala', 'Tiruppur')",1,1
"Exactly 0 of the following cities are in Malaysia: Dharavi, Pingdingshan.",1,Malaysia,"('Dharavi', 'Pingdingshan')",0,0
"Exactly 0 of the following cities are in Canada: Loni, Winnipeg.",0,Canada,"('Loni', 'Winnipeg')",0,1
"Exactly 2 of the following cities are in Moldova: Rohini, Konya.",0,Moldova,"('Konya', 'Rohini')",2,0
"Exactly 1 of the following cities are in Norway: Changde, Oslo.",1,Norway,"('Changde', 'Oslo')",1,1
"Exactly 1 of the following cities are in Bahrain: Uberlandia, Zaozhuang.",0,Bahrain,"('Uberlandia', 'Zaozhuang')",1,0
"Exactly 1 of the following cities are in Uzbekistan: Aleppo, Tashkent.",1,Uzbekistan,"('Aleppo', 'Tashkent')",1,1
"Exactly 2 of the following cities are in Tanzania: Dar es Salaam, Mbeya.",1,Tanzania,"('Dar es Salaam', 'Mbeya')",2,2
"Exactly 1 of the following cities are in Denmark: Dhanbad, Copenhagen.",1,Denmark,"('Copenhagen', 'Dhanbad')",1,1
"Exactly 2 of the following cities are in Germany: Frankfurt am Main, Leipzig.",1,Germany,"('Frankfurt am Main', 'Leipzig')",2,2
"Exactly 2 of the following cities are in the United States: Kallakurichi, Jeonju.",0,the United States,"('Jeonju', 'Kallakurichi')",2,0
"Exactly 1 of the following cities are in Ethiopia: Kallakurichi, Addis Ababa.",1,Ethiopia,"('Addis Ababa', 'Kallakurichi')",1,1
